"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Fgf11",3.50700478304826e-10,-0.285327830326874,0.016,0.228,6.46025351085321e-06
"Etv5",3.66635189454796e-10,-0.277139749877613,0.623,0.839,6.75378682494679e-06
"Bdnf",3.77445596899933e-10,0.462117895367973,0.541,0.266,6.95292534049367e-06
"Sil1",3.86280870723542e-10,-0.280641797541859,0.131,0.4,7.11567991959837e-06
"Ndufs1",3.90997196029775e-10,-0.266100561397419,0.721,0.799,7.20255934806449e-06
"Tmem128",4.64511923868177e-10,-0.257156142561669,0.5,0.749,8.55677414957569e-06
"Grhl1",5.23978357826263e-10,0.252884023500251,0.459,0.242,9.65220532951759e-06
"Plekha7",5.53148392835157e-10,-0.29025863566298,0.402,0.676,1.01895465444164e-05
"Qpctl",5.72496773780531e-10,-0.281138010526082,0.295,0.564,1.05459630698112e-05
"Dnajc9",5.73619865168241e-10,-0.275577186806499,0.434,0.689,1.05666515362642e-05
"Pmpcb",6.37358715020321e-10,-0.303382880470784,0.336,0.596,1.17407848893893e-05
"Dhrs1",7.27495951058451e-10,-0.275202551221806,0.541,0.78,1.34012029144477e-05
"C2cd4c",7.458237618671e-10,0.257092768842645,0.541,0.34,1.37388195173538e-05
"Myo5b",7.65230332963341e-10,-0.272457399164727,0.279,0.591,1.40963079635177e-05
"Ufl1",8.73044143648056e-10,-0.301254262337251,0.393,0.644,1.60823461701408e-05
"Apex1",8.94728751280388e-10,-0.262951326929517,0.434,0.708,1.6481798327336e-05
"Herpud1",9.32018968310117e-10,-0.267596997820906,0.426,0.714,1.71687214152407e-05
"Fahd2a",9.64281913460584e-10,-0.277159182260148,0.262,0.55,1.77630371278574e-05
"Clybl",1.02663585244357e-09,-0.269764834578353,0.115,0.382,1.89116590378629e-05
"Tmed3",1.04676704150294e-09,-0.258111092269289,0.492,0.726,1.92824956715256e-05
"Pgf",1.09252447502145e-09,-0.292960693250154,0.156,0.42,2.01253933543702e-05
"Ccdc28b",1.09913101898785e-09,-0.260944195693049,0.279,0.561,2.02470925007751e-05
"Tmem165",1.16176440569462e-09,-0.269461925557312,0.516,0.758,2.14008621173007e-05
"Foxn3",1.16980485010687e-09,-0.255311288601055,0.623,0.836,2.15489751438187e-05
"Plekho1",1.28484753530113e-09,-0.261622436861013,0.32,0.587,2.3668176447782e-05
"Islr2",1.32150461213094e-09,-0.265506653890251,0.705,0.888,2.4343436460064e-05
"Kif3a",1.37676881347351e-09,-0.279417547120233,0.926,0.971,2.53614583129955e-05
"Hnmt",1.38494633972941e-09,-0.272970862169506,0.418,0.696,2.55120965241554e-05
"Mrps18b",1.39541117476906e-09,-0.255735440086305,0.467,0.688,2.57048692504209e-05
"B3galt5",1.68393419240636e-09,-0.263146514240314,0.082,0.34,3.10197517583176e-05
"N6amt1",2.12164364503609e-09,-0.265166911822956,0.5,0.755,3.90827975852099e-05
"Ccdc25",2.16644447168525e-09,-0.273157986536525,0.672,0.841,3.99080736129139e-05
"Stoml1",2.17955958948029e-09,-0.259020305734066,0.459,0.715,4.01496671978163e-05
"Vps45",2.41527295324354e-09,-0.281673639355107,0.262,0.524,4.44917430716992e-05
"Mrps30",2.5255565028407e-09,-0.266739202133236,0.328,0.59,4.65232763388285e-05
"Chga",2.53928468536098e-09,-0.293337733167656,0.607,0.819,4.67761631890346e-05
"Ppfia2",2.5606308614839e-09,0.252386912520424,0.844,0.653,4.7169381099395e-05
"Mrpl22",2.613080774135e-09,-0.255465311797118,0.443,0.704,4.81355609403408e-05
"Telo2",2.70782960293346e-09,0.262695187535886,0.598,0.39,4.98809291156373e-05
"Blvrb",2.95230724970695e-09,-0.266825691585221,0.205,0.492,5.43844518468518e-05
"Hsd17b10",2.9704417520459e-09,-0.261017036811163,0.451,0.718,5.47185075144376e-05
"Cdk5rap3",3.03789170884259e-09,-0.256842134270871,0.246,0.533,5.59610031685894e-05
"Tesc",3.13133967755913e-09,0.263709645265178,0.811,0.756,5.76824082003168e-05
"Iqcb1",3.34817691140435e-09,-0.257071737544976,0.492,0.705,6.16767668849795e-05
"Letm1",3.35312913238383e-09,-0.25101615090014,0.582,0.804,6.17679917476426e-05
"Ninj1",3.42923659929633e-09,-0.256239439732104,0.32,0.616,6.31699673956377e-05
"Krt80",3.57989564249121e-09,-0.302992630056699,0.008,0.19,6.59452576303305e-05
"Slit1",3.80206208071538e-09,-0.26210850957555,0.361,0.619,7.0037785588858e-05
"Fra10ac1",4.11609903647862e-09,-0.254415060258119,0.303,0.59,7.58226603509727e-05
"Akr7a5",4.23369117223774e-09,-0.276625317426252,0.385,0.634,7.79888250837914e-05
"Mrpl39",4.54834068848053e-09,-0.275335519412514,0.238,0.499,8.37849838224999e-05
"Dnpep",4.5754990501707e-09,-0.266601078465248,0.303,0.587,8.42852680031945e-05
"Sstr1",4.58555142805323e-09,-0.280120050585209,0.172,0.439,8.44704428561686e-05
"Ruvbl1",4.72389907926324e-09,-0.272129353421821,0.369,0.631,8.70189449391082e-05
