"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Psmb2",9.91971611155005e-12,-0.33407765094522,0.65,0.765,1.82731090490863e-07
"Ubc",1.0100124274638e-11,-0.299478385754001,0.996,1,1.86054389263107e-07
"Hagh",1.01671662173308e-11,-0.289739310772651,0.812,0.919,1.87289368889451e-07
"Oxct1",1.01885497638716e-11,-0.250855987572141,0.977,0.985,1.87683275200278e-07
"Hspa8",1.09252400382555e-11,-0.377645928928479,1,1,2.01253846744705e-07
"Gabra1",1.1008639647091e-11,-0.261504342528296,0.965,1,2.02790150939063e-07
"Pcdh17",1.12944730328108e-11,-0.284276339007479,0.908,1,2.08055487737407e-07
"Cct2",1.14848391412107e-11,-0.317212524033847,0.846,0.949,2.11562221820242e-07
"Dleu7",1.15550273131371e-11,-0.38210304120965,0.208,0.544,2.12855158135298e-07
"Rnf152",1.24443283836944e-11,-0.432206293610888,0.058,0.324,2.29236973156035e-07
"Psma5",1.25545069022687e-11,-0.284544147942066,0.808,0.949,2.31266571646691e-07
"Sae1",1.29520664410207e-11,-0.275215395872151,0.781,0.949,2.38590015910043e-07
"Slc25a5",1.34940770915024e-11,-0.358477343361942,0.742,0.831,2.48574394102565e-07
"Psmb6",1.44425903818569e-11,-0.332464418008664,0.862,0.919,2.66046957424186e-07
"Sulf2",1.48162097879928e-11,-0.392798365925125,0.477,0.772,2.72929400504615e-07
"Fosb",1.61077443207179e-11,-0.408839686868646,0.727,0.919,2.96720758131945e-07
"Cct5",1.64438548239724e-11,-0.345286133033671,0.75,0.86,3.02912249712395e-07
"Atxn10",2.04378161496748e-11,-0.331986031694079,0.885,0.963,3.7648501129316e-07
"Sdhb",2.16544770285621e-11,-0.309382619371514,0.877,0.919,3.98897121343142e-07
"Retreg1",2.19404554210656e-11,-0.379219817282388,0.585,0.809,4.04165129311449e-07
"Psmd14",2.20708278436845e-11,-0.372898753395302,0.608,0.794,4.06566719708512e-07
"Rell1",2.65603466263416e-11,-0.310537295260302,0.085,0.375,4.89268145203839e-07
"Klhdc2",2.96044031022437e-11,-0.25550761369919,0.8,0.941,5.45342709546431e-07
"Btg2",3.14166295048664e-11,-0.476915892497457,0.577,0.868,5.78725732109143e-07
"Spock1",3.22618762022872e-11,-0.265641936783601,0.935,0.971,5.94296021522333e-07
"Prmt1",3.30605702388091e-11,-0.309211686284416,0.546,0.713,6.09008764369103e-07
"Phyhipl",3.84507858319780e-11,-0.285043201531006,0.912,0.963,7.08301925810868e-07
