"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Dnajc3",3.7719746946307e-18,-0.272906310343201,0.567,0.786,6.94835458497921e-14
"Wdr54",4.26018822818617e-18,-0.260909994117626,0.225,0.485,7.84769273514174e-14
"Cdh8",4.37065300454717e-18,0.318521783973596,0.42,0.112,8.05117989967634e-14
"Stim2",4.4013961860366e-18,-0.256246764332695,0.718,0.867,8.10781191429803e-14
"Rorb",4.52213091945038e-18,0.584000313623199,0.343,0.097,8.33021736671955e-14
"Ntmt1",5.16394919083158e-18,-0.264917610069165,0.437,0.679,9.51251080443086e-14
"Sema4g",5.58649168483392e-18,-0.258549696116072,0.144,0.434,1.02908763326326e-13
"Gcnt2",5.94702496686293e-18,0.273503577651636,0.294,0.036,1.09550146914582e-13
"Ephb1",5.97640836538179e-18,-0.290550355955085,0.186,0.439,1.10091418498698e-13
"Pde4b",6.99692540911591e-18,0.28900854169582,0.844,0.668,1.28890362961324e-13
"Ndst1",7.13424673385313e-18,-0.28183570232868,0.471,0.74,1.31419959084309e-13
"Rtca",9.09892446660492e-18,-0.259692933229522,0.473,0.679,1.67611287599329e-13
"Mgat3",1.02359838890898e-17,0.297184094462342,0.821,0.622,1.88557059220923e-13
"C530008M17Rik",1.03110865539514e-17,0.29694127036508,0.77,0.52,1.89940525410338e-13
"Lcorl",1.06747533598355e-17,0.399614489505832,0.643,0.378,1.96639631641529e-13
"Oprk1",1.2732851367907e-17,0.380420691194443,0.186,0,2.34551855048215e-13
"Dapk3",1.35605843826884e-17,-0.25410158649999,0.541,0.75,2.49799524913503e-13
"Wdr61",1.60765991931518e-17,-0.257190858336111,0.543,0.781,2.9614703373705e-13
"Tmod3",1.70467355863424e-17,-0.252291219857491,0.628,0.821,3.14017916236013e-13
"Eprs",1.96515666176304e-17,-0.254222685152658,0.696,0.872,3.6200150866337e-13
"4833422C13Rik",2.27105275504606e-17,0.316217669102115,0.362,0.087,4.18350628007036e-13
"Herc6",2.42542105014594e-17,0.339557040882477,0.538,0.25,4.46786811647384e-13
"Slit2",2.44922204480014e-17,0.320807861671581,0.577,0.265,4.51171192872634e-13
"Ubl7",2.4796305608327e-17,-0.258998203521895,0.392,0.684,4.56772745610992e-13
"Plppr3",2.79331007504259e-17,0.26927309384801,0.421,0.122,5.14555648923596e-13
"Foxp1",3.24642606424952e-17,0.289645231074299,0.964,0.959,5.98024145295404e-13
"Slc25a33",3.32170694383149e-17,-0.251063074476768,0.503,0.75,6.11891636123199e-13
"Tle1",3.81673855310517e-17,0.262817838198206,0.356,0.077,7.03081408867503e-13
"Mgat5b",4.54518025514657e-17,0.306467782361608,0.623,0.347,8.37267654800549e-13
"Prss12",4.9189273017541e-17,-0.262735676751454,0.736,0.908,9.06115598256122e-13
"Lmtk2",5.88417262382709e-17,0.298416344813961,0.744,0.49,1.08392343903519e-12
"Etv1",6.48313908021296e-17,0.831170604552702,0.612,0.531,1.19425904996603e-12
"Il11ra1",6.92475328686994e-17,-0.279051732016522,0.229,0.526,1.27560880297431e-12
"Calb1",9.39816675783e-17,0.462156814995283,0.242,0.02,1.73123629845986e-12
"Tshz1",1.07634676437026e-16,0.297941550709884,0.384,0.107,1.98273837464646e-12
"Cplx2",1.0833942360715e-16,-0.290904008192719,0.792,0.964,1.99572052226731e-12
"1700019D03Rik",1.13655584452744e-16,-0.264382025923403,0.368,0.679,2.093649521204e-12
"Smim18",1.1397362136179e-16,-0.261858049143249,0.415,0.628,2.09950807910553e-12
"Plpp1",1.1809452540768e-16,-0.268680874840707,0.495,0.73,2.17541925253487e-12
"Hspbp1",1.21875755731614e-16,-0.251968833129711,0.582,0.796,2.24507329633206e-12
"Tppp3",1.2300165213671e-16,-0.285561932744827,0.394,0.663,2.26581343401033e-12
"Vgll4",1.31907887464712e-16,0.262314984805727,0.42,0.128,2.42987519498746e-12
"P4ha1",1.53629916810478e-16,-0.273795508422832,0.761,0.857,2.83001669756582e-12
"Etnk2",1.56227016933137e-16,0.269660435411014,0.262,0.031,2.87785787892532e-12
"Phactr3",1.57180469579465e-16,0.261295884262232,0.835,0.617,2.89542143012333e-12
"Kdm6b",1.70440768319141e-16,-0.277269283481371,0.412,0.684,3.1396893932069e-12
"Coq10b",1.71282232901846e-16,-0.269063839943327,0.748,0.898,3.15519001228491e-12
"Rps6ka2",1.89957373255355e-16,-0.26820593527235,0.429,0.694,3.49920477273689e-12
"Utrn",2.4796669106684e-16,0.334478276815251,0.287,0.041,4.56779441614226e-12
"Bphl",2.4947537553192e-16,-0.257264429032934,0.375,0.612,4.5955858926735e-12
"Cacna1b",2.53023164376734e-16,0.25354491385373,0.897,0.745,4.66093971098382e-12
"Camk1g",2.85316258429966e-16,0.269839233765297,0.328,0.071,5.25581079653841e-12
"Myh9",2.85446510370686e-16,0.27508731878396,0.504,0.194,5.25821016753840e-12
"Col25a1",2.86639659145306e-16,0.359634148865932,0.548,0.276,5.28018916111568e-12
"Serpinb6a",2.94334898469779e-16,-0.255872412075895,0.454,0.709,5.42194316471181e-12
"Cnnm4",4.34211363862345e-16,-0.25191488376154,0.273,0.561,7.99860753370825e-12
"Vegfd",4.59798177757939e-16,0.403672459006641,0.342,0.097,8.469942232479e-12
"Cntn3",4.59867684071316e-16,0.250072871611236,0.36,0.087,8.47122260827771e-12
"Susd5",4.70029069059171e-16,0.264728257671021,0.213,0.01,8.65840548113899e-12
"Nr4a2",4.70843690836261e-16,-0.739237867527933,0.378,0.582,8.67341162889477e-12
"Egr2",5.06024297044772e-16,-0.468094297009978,0.42,0.653,9.32147357586175e-12
"Rassf1",5.70091341088403e-16,-0.266070892966541,0.6,0.786,1.05016525941895e-11
"Ryr3",7.97791846927437e-16,-0.262323565437095,0.489,0.781,1.46961236122503e-11
"Tmeff1",9.12843455700997e-16,0.278250672465697,0.853,0.643,1.68154892974681e-11
"Kcnk3",9.7681363030095e-16,-0.250850924559444,0.456,0.709,1.79938838837738e-11
"Dact2",1.04220285036814e-15,0.282238769343114,0.452,0.173,1.91984187066315e-11
"Tcf12",1.20677493837037e-15,0.263294813628608,0.658,0.367,2.22300011397206e-11
"Chn2",1.34749972280221e-15,0.43874632145144,0.506,0.235,2.48222923937395e-11
"Arhgap42",1.42871505033961e-15,0.268727794581584,0.337,0.082,2.6318359942306e-11
"Exoc7",1.88995728369692e-15,-0.261929451222401,0.413,0.633,3.4814903122981e-11
"Nlk",3.67871150929753e-15,0.2755123327827,0.885,0.898,6.77655447127697e-11
"Adcy7",3.70463522601725e-15,0.261175283121167,0.278,0.046,6.82430854984637e-11
"S100a6",4.52247793386055e-15,0.505556475726257,0.234,0.026,8.33085660196452e-11
"Banp",5.88973885778603e-15,0.284284310956947,0.574,0.311,1.08494879499276e-10
"Smc1a",6.56076468919754e-15,-0.261387252769984,0.567,0.77,1.20855846339708e-10
"Prrt3",8.63450973445562e-15,-0.255548875044855,0.481,0.694,1.59056303818407e-10
"Tnnc1",1.13218051156137e-14,0.46363123141281,0.352,0.117,2.0855897203472e-10
"Lpl",1.2700086385464e-14,0.389162291596039,0.195,0.01,2.33948291306632e-10
"Vldlr",1.56114530029852e-14,0.286977365533,0.706,0.459,2.87578575767991e-10
"Ppp1r14c",1.69821579923734e-14,0.252459863940541,0.718,0.444,3.1282833237751e-10
"Cntn5",1.75243578007677e-14,0.32086137723737,0.685,0.464,3.22816195047942e-10
"Ctgf",1.90377462409653e-14,-0.297486991826371,0.067,0.27,3.50694323504823e-10
"Ruvbl1",1.9161773738131e-14,-0.262901772818297,0.392,0.587,3.52979034030111e-10
"Timp2",2.60170773160114e-14,0.330612116192928,0.917,0.878,4.79260581238246e-10
"Tiparp",3.01976485793037e-14,-0.493945555592383,0.294,0.464,5.56270884479354e-10
"Bdnf",3.1084101072774e-14,0.463221778710809,0.659,0.378,5.72600225861571e-10
"Med7",3.26106769165483e-14,-0.255058413535825,0.332,0.561,6.00721279479736e-10
"Fhod3",3.50625044615074e-14,0.285763637142178,0.579,0.357,6.45886394685427e-10
"Mbp",3.56709891489237e-14,0.269121494333994,0.67,0.383,6.57095291112323e-10
"Chrm3",4.68079200218014e-14,-0.258715058635383,0.38,0.638,8.62248694721603e-10
"Aldh3a2",5.13290104117294e-14,-0.253909172111381,0.378,0.612,9.45531700794467e-10
"Sstr2",5.48235418364519e-14,-0.281944326320893,0.488,0.75,1.00990446416928e-09
"Rhou",8.17292349264308e-14,0.277549618732938,0.786,0.607,1.50553423657978e-09
"Rassf3",8.74257182517194e-14,0.272403215769661,0.318,0.077,1.61046915591492e-09
"Kcnv1",1.18894414671448e-13,0.277347296058645,0.723,0.505,2.19015401266274e-09
"Ninj1",1.22741384578412e-13,-0.253145548984126,0.382,0.648,2.26101904531893e-09
"Cdc42ep3",1.25904059480256e-13,-0.354356759097654,0.515,0.684,2.3192786796858e-09
"Rspo2",1.30192609316045e-13,0.294089595220889,0.64,0.388,2.39827805621086e-09
"Gria4",1.45579573222102e-13,0.282588179055663,0.708,0.526,2.68172131832434e-09
"Sema3d",1.83111821771774e-13,0.253426304150948,0.237,0.036,3.37310286885784e-09
"Kcnt2",1.85592619224842e-13,0.26023730160472,0.614,0.342,3.41880163874082e-09
"Islr2",2.07531823462173e-13,-0.251751663804591,0.679,0.842,3.8229437199967e-09
"Pycr2",2.24164663591437e-13,-0.251791817519187,0.36,0.602,4.12933726801786e-09
"Pnck",2.39314782416165e-13,-0.252377124140638,0.745,0.847,4.40841760688817e-09
"Tmtc1",3.10059488461308e-13,-0.265125166137411,0.236,0.495,5.71160583694576e-09
"Acsl5",3.94464006520714e-13,0.260044162141913,0.663,0.454,7.26642146411808e-09
"Gm26782",3.96267833055776e-13,0.279711927357863,0.513,0.25,7.29964975272045e-09
"Fstl5",4.79808470110344e-13,0.274547086198794,0.56,0.296,8.83855182790264e-09
"Nnat",7.09746223798721e-13,-0.39562854218972,0.525,0.786,1.30742351885962e-08
"Rgs12",9.30699759963015e-13,0.318447048589882,0.331,0.117,1.71444202782787e-08
"Neat1",9.37353804487378e-13,-0.441963125221091,0.103,0.235,1.7266994432462e-08
"Alcam",1.96151288117936e-12,0.438579817581607,0.84,0.719,3.6133028784205e-08
"Onecut2",2.12213993347287e-12,0.291395686048358,0.447,0.184,3.90919397145038e-08
