"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"6430573F11Rik",0.000154738691961424,-0.336024603195346,0.115,0.341,1
"Tusc3",0.000161952737340886,-0.254127765503753,0.943,0.963,1
"Tspan33",0.000167964181380283,-0.279487372549945,0.451,0.683,1
"Pam",0.000171259373520334,0.327411240875386,0.811,0.585,1
"BC030499",0.000185831721920123,0.285421445847676,0.615,0.329,1
"Scn1a",0.000187570606802515,-0.295028193611227,0.582,0.78,1
"Itgav",0.000188412726477094,-0.297930245422077,0.549,0.646,1
"Hs6st2",0.00019957637381586,-0.312936610657413,0.664,0.878,1
"Prmt1",0.000233777633374786,-0.269390213149837,0.541,0.756,1
"0610009B22Rik",0.000239712226309029,-0.260780218180558,0.574,0.732,1
"Clcn2",0.000250958293472049,-0.254144540253069,0.246,0.512,1
"Kirrel3",0.00025241493046911,-0.349104539298089,0.238,0.451,1
"Psmd4",0.000260170216984635,-0.255468150022177,0.746,0.866,1
"Cux2",0.000291949981464551,0.545527450875886,0.27,0.061,1
"Nacad",0.00029542600227193,-0.251327310049029,0.254,0.451,1
"Rilpl1",0.000306067176612524,0.307408237986238,0.672,0.451,1
"Ptgs2",0.00032712983462731,0.40996292389558,0.27,0.061,1
"Ramp3",0.00037214130926963,-0.280751808087487,0.631,0.793,1
"Lcorl",0.000385986495277038,0.318032749280805,0.697,0.451,1
"Tmem255a",0.000398393785292924,-0.288141568175252,0.164,0.415,1
"Vat1l",0.000404702706921675,-0.398433591674429,0.475,0.659,1
"Gpr83",0.000423197471776643,0.266771733021291,0.287,0.073,1
"Gadd45g",0.000451141674298287,-0.43939504760068,0.738,0.768,1
"Man1c1",0.000465671199334232,0.263769717565064,0.492,0.232,1
"Kcnip2",0.0004874118671048,0.262459544829309,0.533,0.268,1
"Psmc2",0.000501961302203885,-0.278890382816335,0.656,0.744,1
"Gm12027",0.000505098849748995,0.274474120687537,0.566,0.341,1
"Sla",0.000506564982132448,-0.306305667162309,0.057,0.207,1
"Arl4d",0.000518090899273948,-0.583897934449098,0.279,0.476,1
"Vgf",0.000524320977828804,-0.345674512726997,0.607,0.768,1
"Slc30a3",0.000530938567489605,0.322268805936212,0.598,0.354,1
"Pantr1",0.000575108212084887,-0.295598752585289,0.418,0.573,1
"2900055J20Rik",0.000609831165839633,0.276110831131053,0.82,0.646,1
"Pdzd2",0.000640912284830757,-0.265149514425753,0.533,0.768,1
"Ctsl",0.000682816784791676,-0.256965073930698,0.451,0.671,1
"Gstm5",0.000686259973583887,-0.250353075178375,0.631,0.756,1
"Fez2",0.000747076853365198,-0.257371237122964,0.344,0.537,1
"Clu",0.000761272482318889,-0.273966842502681,0.574,0.744,1
"Tubb2a",0.000803607048686449,-0.315456725528895,0.967,0.951,1
"Foxp2",0.000878921316436212,-0.429562171720713,0.189,0.378,1
"Ppargc1a",0.000908631629251346,-0.269999091446631,0.574,0.768,1
"Dnajb1",0.00100564057228144,-0.374933284140762,0.828,0.793,1
"Rspo3",0.00101940459580807,-0.300568180872907,0.566,0.732,1
"Ajap1",0.00106044820746974,0.272569567970843,0.803,0.671,1
"Ddah1",0.00106117787372663,-0.287766575030001,0.156,0.378,1
"Unc5c",0.00114893347568592,0.258834975831809,0.746,0.537,1
"Kctd12",0.00117297206193725,0.372572353793962,0.484,0.268,1
"Midn",0.00128310578508613,-0.282506576288849,0.328,0.524,1
