"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Jun",6.77738881935649e-17,0.378557056058116,0.996,1,1.24846279441366e-12
"Tex2",6.83682940840241e-17,-0.324264855735549,0.67,0.818,1.25941234532181e-12
"Tnr",6.99095852767177e-17,-0.352800098805067,0.812,0.889,1.28780447038242e-12
"Slc7a11",7.25431127681518e-17,-0.267691636644237,0.01,0.242,1.33631668030212e-12
"Emc2",7.57737363486986e-17,0.372774288249438,0.928,0.747,1.39582799727938e-12
"Ubxn1",7.9033971069894e-17,0.308060349565995,0.942,0.788,1.45588478107852e-12
"Ncald",8.13732314780267e-17,0.287559734200409,0.997,1,1.49897629705673e-12
"Ssr2",8.89521303274711e-17,0.343718760489596,0.912,0.687,1.63858719276234e-12
"Fam60a",9.07482372564283e-17,-0.304598624142178,0.009,0.232,1.67167327850067e-12
"Nell2",9.68367373625398e-17,-0.270918089933557,0.99,0.99,1.78382953895534e-12
"Prdm8",9.99550241173536e-17,-0.473163609548949,0.031,0.293,1.84127149926577e-12
"Psmc3",1.00529908511557e-16,0.395340012967761,0.956,0.899,1.85186144469139e-12
"Lrrc55",1.04027390379803e-16,0.407723367270653,0.502,0.081,1.91628855818635e-12
"Uhmk1",1.08784761335275e-16,-0.294377342203054,0.945,0.98,2.0039240885571e-12
"Meis2",1.25829038773536e-16,0.468907625557591,0.959,0.798,2.3178967232473e-12
"Ramp1",1.29933267894098e-16,0.312738552715071,0.969,0.778,2.39350072787717e-12
"Smarcb1",1.31220748148262e-16,0.415216601528269,0.813,0.455,2.41721740163914e-12
"Rgs2",1.32864998653376e-16,-0.411001165154257,0.676,0.879,2.44750614019384e-12
"Kcnk1",1.36735580347725e-16,0.384039613548603,0.898,0.697,2.51880612558544e-12
"Uqcrfs1",1.53015233847942e-16,0.325306215362103,0.982,0.919,2.81869362271293e-12
"Lmna",1.55021102878273e-16,0.419312647043901,0.851,0.535,2.85564373612067e-12
"Zfp367",1.57274467785725e-16,-0.357156689379718,0.191,0.495,2.89715297108085e-12
"Nt5c",1.58329768951305e-16,0.373248764327929,0.907,0.626,2.916592673852e-12
"Cltb",1.58419865568599e-16,0.252314697375862,0.994,0.96,2.91825234363917e-12
"Abca5",1.64986521637952e-16,-0.339346197313137,0.528,0.788,3.03921671509271e-12
"Vstm2b",1.70705349225633e-16,-0.434841500343342,0.378,0.717,3.14456323808539e-12
"Gm10600",1.71885019422982e-16,0.464028741035989,0.88,0.606,3.16629394279076e-12
"Scg3",2.06183096371705e-16,0.467483451188306,0.892,0.687,3.79809881826318e-12
"Gabra5",2.07459432183294e-16,0.353316655303731,0.949,0.737,3.82161020024846e-12
"Cd47",2.07871306495936e-16,0.273268112453834,1,1,3.82919733696164e-12
"Kcnt2",2.09646240885122e-16,-0.38987506738508,0.378,0.737,3.86189340334483e-12
"Tmem59l",2.17391476001488e-16,0.272061004351392,0.999,0.98,4.00456837942342e-12
"Slitrk4",2.27498066093619e-16,-0.372656487762334,0.623,0.919,4.19074187551055e-12
"Clasp1",2.29522328053756e-16,-0.307918275664381,0.829,0.929,4.22803080507825e-12
"Mgat5b",2.44537026535762e-16,-0.32644859917954,0.326,0.717,4.50461656581527e-12
"Gria4",2.4936885982297e-16,-0.32884336461539,0.486,0.697,4.59362376679893e-12
