"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Dclk1",1.1810952664705e-07,-0.266275213048103,1,1,0.00217569559036531
"Fbxw7",1.20240132381308e-07,-0.259609208779327,1,1,0.00221494347859608
"Pip5k1c",1.28700964457187e-07,-0.28644393630897,0.943,1,0.00237080046626585
"Klhdc8a",1.92217286422318e-07,-0.384568271778244,0.164,0.495,0.00354083463318551
"Frrs1l",1.95359933527071e-07,-0.259651068849795,0.992,1,0.00359872533550218
"Galnt17",2.00911509403307e-07,-0.335821757238921,0.738,0.949,0.00370099091471832
"Gm26802",2.14529085059261e-07,-0.297204434060935,0.426,0.788,0.00395184027587665
"R3hdm1",2.9097699456623e-07,-0.276134483085325,1,0.99,0.00536008721690452
"Egr4",3.05843020946382e-07,-0.399268621238267,0.541,0.848,0.00563393428885329
"Homer1",3.2960267622805e-07,-0.270779710630556,0.934,0.99,0.00607161089879691
"Osbp2",3.47215330797531e-07,-0.328912489752978,0.705,0.859,0.00639605360862131
"Pgm2l1",4.4637820590396e-07,-0.32885531350775,0.992,1,0.00822273293095684
"Tmem64",4.79115231978182e-07,-0.291657604584755,0.623,0.818,0.0088257816882701
"Plcb1",5.09951520952269e-07,-0.2687326148751,0.943,0.98,0.00939381696746175
"Svop",5.78134468528283e-07,-0.281859803354608,0.885,0.96,0.0106498150447595
"Satb1",5.81733632704697e-07,-0.327498384460331,0.459,0.768,0.0107161152480532
"Atxn1",7.35876889158098e-07,-0.329496797187608,0.869,0.96,0.0135555881751813
"Ly6e",7.77666433252831e-07,-0.297854509852963,0.877,0.96,0.0143253933669504
"Dusp6",8.40162359427443e-07,-0.400503446004399,0.385,0.687,0.0154766308230129
"Fos",8.68070085757986e-07,-0.320571551473158,0.77,0.949,0.0159907190497479
"Pmepa1",8.70875863944617e-07,-0.268419960625157,0.721,0.949,0.0160424042897238
"Rap1gap2",9.15779573884737e-07,-0.293221208243963,0.844,0.98,0.0168695755305307
"Deptor",9.67880450007106e-07,-0.45569210884804,0.434,0.717,0.0178293257695809
"Tspan5",1.05815200826569e-06,-0.322988177557316,0.918,0.98,0.0194922181442623
"Nmt2",1.06062302277463e-06,-0.252330883585294,0.918,0.939,0.0195377367025315
"Car10",1.08313387899975e-06,-0.328667244528543,0.877,0.99,0.0199524091850544
"Dlc1",1.21240727191644e-06,-0.296618535921151,0.631,0.869,0.0223337543559727
"Trbc2",1.30913828172813e-06,-0.310978856588437,0.254,0.586,0.0241156362877138
"Cds1",1.43286381535743e-06,-0.298102525433911,0.713,0.859,0.0263947843426993
"Ell2",1.46098660338166e-06,-0.313414119660896,0.254,0.566,0.0269128342208936
"Fndc5",1.53353612712746e-06,-0.320772963618663,0.484,0.788,0.0282492689978149
"Ptpn4",1.68778664816426e-06,-0.264307101633288,0.738,0.929,0.0310907178458338
"S100b",1.72594212507752e-06,-0.587853920354233,0.148,0.455,0.031793579886053
"Oxr1",2.10026879569475e-06,-0.254584164055687,0.975,1,0.0386890514854929
"Dkkl1",2.28462255908166e-06,-0.369685707239656,0.385,0.697,0.0420850321608433
"Fbxo33",2.42634814218395e-06,-0.262844583080305,0.803,0.939,0.0446957591271705
"Kcnc2",2.43310609247888e-06,-0.419076532565786,0.131,0.404,0.0448202473295535
