"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Srgap3",4.28639208924243e-49,0.62269346239403,0.935,0.403,7.89596286759349e-45
"Ogfrl1",5.0195140733761e-49,-0.457557124718426,0.992,1,9.24644687456612e-45
"Stmn4",1.10540496306131e-48,-0.411049608499296,0.996,1,2.03626648245524e-44
"Cox5a",2.13896823178898e-48,-0.398644009858796,0.981,1,3.94019337977849e-44
"Htr2a",2.15751432171209e-48,0.768947462825032,0.615,0.015,3.97435713202584e-44
"Cfl1",2.31534050521065e-48,-0.317004113706666,0.996,1,4.26508874464854e-44
"Ptma",2.49124207451313e-48,-0.38218243567073,1,1,4.58911702546064e-44
"Unc5d",2.93163120424931e-48,0.649864835060127,0.615,0.015,5.40035784134766e-44
"Cdh10",3.13568503708913e-48,0.609311164041689,0.892,0.311,5.77624540682188e-44
"Stk32c",3.25733367105066e-48,-0.532418365621337,0.919,0.995,6.00033435544242e-44
"Tceal5",3.29877536988716e-48,-0.471004770015264,0.923,0.985,6.07667410886915e-44
"Psma5",4.49285692863377e-48,-0.552841690056157,0.808,0.985,8.27629174823627e-44
"Nkiras1",7.23979394076984e-48,-0.457136242789791,0.915,0.99,1.33364244182921e-43
"Tmem50a",1.07066193575738e-47,-0.41364547502696,0.985,0.99,1.97226635185866e-43
"Atp6v0b",1.12801488717466e-47,-0.343239108252686,0.996,1,2.07791622366444e-43
"Psmb4",1.36372717679988e-47,-0.485965088398866,0.888,1,2.51212183238306e-43
"Fkbp3",2.3489937844226e-47,-0.416432363287553,0.981,0.995,4.32708145028488e-43
"Rala",2.90552578790707e-47,-0.521755803396239,0.777,0.985,5.35226905390361e-43
"Aldoa",5.20071752322578e-47,-0.402162208990423,1,1,9.58024174953421e-43
"Atp6v1f",8.86434881070765e-47,-0.334323105141525,0.985,1,1.63290169442046e-42
"Prmt1",1.49845004759455e-46,-0.59864981081151,0.546,0.908,2.76029483267393e-42
"Polr1d",2.25874283392439e-46,-0.397790349205083,0.973,1,4.16083017437212e-42
"Rab3a",3.89100900170404e-46,-0.304584433225769,0.996,1,7.16762768203901e-42
"Laptm4a",4.17339544012137e-46,-0.480925284871562,0.873,0.974,7.68781174024757e-42
"Rab3b",4.80794686743599e-46,-0.809418165805045,0.285,0.867,8.85671892450384e-42
"Rimbp2",5.28762344213182e-46,0.584073404277955,0.958,0.587,9.74033114275103e-42
"Uqcrc1",6.34724770214384e-46,-0.588166844084754,0.862,0.964,1.16922649921192e-41
"3110035E14Rik",6.70446588945162e-46,-0.46693488277548,0.985,1,1.23502966149588e-41
"Prdx5",9.79657946866631e-46,-0.381472428121879,0.981,1,1.80462790392302e-41
"Car10",1.06510642226708e-45,0.657865073113453,0.958,0.587,1.96203254045819e-41
"Naca",1.10347329777748e-45,-0.354819245062412,0.985,1,2.03270816183589e-41
