"","p_val","avg_logFC","pct.1","pct.2","p_val_adj"
"Ppib",3.16086501361301e-39,-0.35596293368077,0.835,0.968,5.82262944157652e-35
"Slc1a2",3.29711772935589e-39,-0.359916105892912,0.946,0.997,6.07362056924648e-35
"Chrna4",3.8424423432453e-39,-0.409890759266651,0.335,0.787,7.07816304049217e-35
"Polr2c",4.16585703087084e-39,-0.329929357179027,0.815,0.952,7.67392523656718e-35
"Igsf21",4.78324723969776e-39,-0.416317402363697,0.608,0.912,8.81121974024724e-35
"Rab4a",5.09447832231023e-39,-0.399145314264935,0.631,0.899,9.38453851752767e-35
"Neto2",5.13529200484272e-39,-0.391959242298588,0.388,0.82,9.45972140212078e-35
"Aurkaip1",6.23844320855521e-39,-0.277092727593464,0.954,0.993,1.14918362344795e-34
"Junb",6.88840048265442e-39,-0.547356273695653,0.965,0.994,1.26891225290977e-34
"Dgkz",8.2671882358454e-39,0.288422639078307,0.985,0.939,1.52289874492508e-34
"Zfp428",8.35831783737995e-39,-0.311218346192356,0.823,0.974,1.53968572882376e-34
"Coch",1.04191492263557e-38,0.354818607563379,0.269,0.004,1.91931147898699e-34
"Pdcd10",1.18108507008277e-38,-0.32258268365766,0.8,0.966,2.17567680759947e-34
"Dock4",1.18432550663946e-38,0.387083781801022,0.85,0.661,2.18164601578056e-34
"Il1rapl2",1.5586260684271e-38,0.306717070639825,0.277,0.006,2.87114508064956e-34
"Tmem205",1.61295686964388e-38,-0.391481876868626,0.5,0.864,2.97122784957099e-34
"Gnai1",1.63767237955793e-38,-0.312434132855301,0.985,0.996,3.01675629038366e-34
"Cdc37",1.66351505680436e-38,-0.337481193531093,0.877,0.977,3.06436108613931e-34
"Btg2",1.72586679347298e-38,-0.628340647528717,0.577,0.914,3.17921922025658e-34
"1700019D03Rik",1.79858542641321e-38,-0.445854488383047,0.304,0.731,3.31317421399578e-34
"Eno1",1.99191926070171e-38,-0.394188134624117,0.985,0.985,3.66931447013862e-34
"Rasgef1c",2.14518870054236e-38,0.35446685936538,0.427,0.061,3.95165210526909e-34
"Tnfrsf21",2.16770825333178e-38,-0.379407835741293,0.635,0.915,3.99313537346246e-34
"Supt4a",2.44052224575022e-38,-0.259201484840611,0.954,0.993,4.49568602889647e-34
"St6galnac5",3.07599687154474e-38,0.387021315261083,0.881,0.648,5.66629383707256e-34
"B4gat1",3.69367865693632e-38,-0.407745076391122,0.704,0.924,6.80412545394239e-34
"Tmem59l",4.39808401881213e-38,-0.286280496011219,0.981,0.999,8.10171057105383e-34
"Mcts1",4.63347961824806e-38,-0.365575030459949,0.804,0.961,8.53533280477475e-34
"Gm40518",5.03039618093989e-38,-0.664513028344236,0.015,0.38,9.26649280490936e-34
"Mrpl46",6.00817956079861e-38,-0.412075224753721,0.508,0.815,1.10676675689471e-33
"Ccdc3",7.46454249309909e-38,0.428418479981017,0.338,0.023,1.37504337265378e-33
"Auh",7.86769663570087e-38,-0.372673466108079,0.758,0.94,1.44930839726246e-33
"Polr2f",7.90861726834806e-38,-0.271361576106764,0.912,0.99,1.4568463870024e-33
"H2afy",8.26675974425024e-38,-0.331879906752807,0.95,0.991,1.52281981248834e-33
"Wnt2",8.4550564437169e-38,-0.412139256350303,0.062,0.469,1.55750594749709e-33
"Ier2",9.93802112470977e-38,-0.610222283695154,0.673,0.917,1.83068287138279e-33
"Dpm3",1.0011879762937e-37,-0.40261299197894,0.596,0.892,1.84428837113062e-33
