"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Sh3bgrl3",1.85755811746273e-10,1.16311365945149,0.986,1,3.24626856607788e-06
"Adgra1",2.20075989716612e-10,-0.982575819939728,0.726,1,3.84604799628751e-06
"Peg3",2.37405287754971e-10,-0.944364101523023,0.968,1,4.14889480880588e-06
"Gm10600",2.69833180490063e-10,-1.12380686182379,0.525,0.943,4.71560466224435e-06
"Pou3f1",2.75715124269224e-10,-2.23003045949361,0.123,0.486,4.81839751172897e-06
"Ppm1h",2.89843226165256e-10,1.15664659893899,0.877,0.743,5.06530022046402e-06
"Tmsb10",3.12590035471593e-10,-1.17203971045312,0.941,1,5.46282345990156e-06
"Lingo1",3.29104913681703e-10,0.839947532463008,0.995,1,5.75143747150143e-06
"Fhl1",3.46158968514517e-10,1.48613160813418,0.744,0.286,6.0494741337597e-06
"Pgbd5",3.89465188160624e-10,0.992020949140932,0.982,0.943,6.80629362829506e-06
"Sez6",3.91783917026489e-10,-0.904674745135977,0.913,1,6.84681573395493e-06
"Ldhb",4.54550628434519e-10,-1.40433885035814,0.872,0.943,7.94372678252165e-06
"Galnt17",4.93833909971014e-10,1.38498414088888,0.795,0.514,8.63024141065345e-06
"Gap43",5.65690846495836e-10,-0.778379530902492,0.991,1,9.88601323336124e-06
"Plcb4",6.70384199701036e-10,-1.5001294592707,0.388,0.8,1.17156342739753e-05
"Ndufa10",6.96210893348786e-10,-0.771467664760239,0.945,0.971,1.21669815721634e-05
"Dst",7.30255346569767e-10,-0.747424234393401,0.973,1,1.27619424366532e-05
"Cct5",8.31786081589299e-10,-1.09633875190198,0.767,0.943,1.45362935618546e-05
"Adamts2",9.3217587126761e-10,-1.68901899869237,0.037,0.4,1.62907055262728e-05
"Htr1f",9.8803895852848e-10,-1.15145722077055,0.132,0.657,1.72669688392437e-05
"Zdhhc22",1.0511207885763e-09,0.982608366853183,0.941,0.486,1.83693869011594e-05
"Slc17a6",1.0601692590614e-09,-1.24741561378486,0.059,0.514,1.85275179713571e-05
"Ahi1",1.13709074660889e-09,-0.900586686175217,1,1,1.9871797887737e-05
"C1ql3",1.19367378764977e-09,1.32376762573714,0.95,0.629,2.08606431129675e-05
"Akap9",1.37283572202912e-09,-0.923595591554925,0.868,0.971,2.3991677078181e-05
"Neurod6",1.42780629456816e-09,1.11346653694498,0.977,0.771,2.49523428038732e-05
"Tspan17",1.43170072910029e-09,1.02648906233219,0.776,0.686,2.50204019417566e-05
"Ddah1",1.49284441076817e-09,-1.89450714969287,0.183,0.6,2.60889489225845e-05
"Dgkz",1.74541547125943e-09,0.825012522136746,0.977,0.971,3.05028807757297e-05
"Galnt9",1.81649483196916e-09,-0.979811078712285,0.708,1,3.17450636834931e-05
"Efnb3",1.85080746542241e-09,-1.2516979995864,0.635,0.971,3.23447112657221e-05
"Brinp2",2.0047102734041e-09,1.08859140529144,0.954,0.629,3.50343167380101e-05
"Fez1",2.18673951347673e-09,-1.00189304129169,0.904,1,3.82154597375193e-05
"Ryr3",2.55492870100263e-09,-0.988251025452985,0.516,0.971,4.4649933978722e-05
"Camk2n1",2.96757707626895e-09,1.06204478625918,0.991,1,5.18613769848762e-05
"Hspa12a",2.98511076575556e-09,-0.965098421194308,0.822,1,5.21677957423441e-05
"Selenow",3.22299098148883e-09,0.837727422661304,1,1,5.63249903924988e-05
"Zeb2",3.2749334822277e-09,0.910276742403524,0.982,0.971,5.72327375354113e-05
"Rgs12",3.46127466142241e-09,1.65026028669581,0.511,0.029,6.04892359830181e-05
"Arpc1a",3.78448189506158e-09,-0.882780885058906,0.932,1,6.61376055980962e-05
"Crim1",3.93945020933724e-09,-1.08741663657095,0.804,1,6.88458318583775e-05
"mt-Nd2",4.16299635582401e-09,0.552993287596953,1,1,7.27525243143804e-05
"Adcyap1r1",4.2164689000244e-09,1.4973367073026,0.731,0.229,7.36870104968264e-05
"Trp53i11",4.59632393095994e-09,1.83504393830697,0.731,0.286,8.0325357017456e-05
"mt-Nd4",5.12933447245461e-09,0.453491237807688,1,1,8.96402492406168e-05
"Sorcs3",5.47477469382715e-09,1.81625603863055,0.717,0.343,9.56771625493233e-05
"BC030499",5.931164669408e-09,1.61291727691431,0.648,0.2,0.000103653033762574
"Ptms",5.95464087261907e-09,0.549485518886264,0.991,1,0.000104063303889891
"Abat",6.44488053432993e-09,-0.980971693737581,0.393,0.914,0.00011263073221795
"Arpp19",6.60986983493704e-09,0.879156012281859,0.995,1,0.00011551408523536
"Atp5b",7.00862749681896e-09,-0.867380862424485,0.986,1,0.000122482774134408
"Psmd6",7.89369744922873e-09,-1.18161955488641,0.562,0.857,0.000137950256622721
"Tspan33",8.11471571526224e-09,-1.10276616677961,0.356,0.8,0.000141812771839923
"Nabp1",8.47446421471674e-09,1.62756149548588,0.676,0.2,0.00014809973661639
"Kcnip4",8.56225394939852e-09,1.06720197203568,0.918,0.629,0.000149633950019689
"Arhgef26",8.78361849401748e-09,-0.970218234524708,0.009,0.314,0.00015350251680145
