"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Gm9844",5.85334358130876e-08,-0.418383268292286,0.11,0.375,0.00102293032426952
"Fam49a",5.8651644480728e-08,-0.404575435485642,0.977,1,0.0010249961389452
"Hmox2",5.94825023874857e-08,-0.608918440196174,0.58,0.875,0.0010395162117237
"Slc7a1",6.0433364713463e-08,-0.625292731810771,0.443,0.781,0.00105613348173248
"Car11",6.22231888371548e-08,-0.487004575112628,0.922,0.99,0.00108741244811812
"B830012L14Rik",6.22954326197981e-08,0.729393608091054,0.662,0.458,0.00108867498046359
"Pde6d",6.38822461007411e-08,-0.477923488704088,0.516,0.844,0.00111640613285655
"Atxn10",6.40409957620749e-08,-0.739263368800071,0.872,0.958,0.00111918044193802
"Sdk1",6.41990639291928e-08,-0.600963042642456,0.237,0.573,0.00112194284122657
"Ptn",6.57050051716693e-08,1.06695937964933,0.717,0.792,0.00114826067038009
"Pcdh7",6.5782648391693e-08,-0.266185420628949,0.58,0.885,0.00114961756329323
"Tmeff1",6.68161839340088e-08,0.654956436187808,0.895,0.76,0.00116767963043074
"Ctnnd2",6.72773626049037e-08,-0.45427420628161,0.973,1,0.0011757391888833
"Grin2a",6.73265434055602e-08,0.468398248838284,0.991,0.979,0.00117659867255557
"Gabra1",6.8369514199939e-08,-0.450663138255587,0.95,1,0.00119482563015813
"B3gat1",6.93990472804504e-08,-0.5963521078162,0.804,0.958,0.00121281775027315
"Efnb2",6.94847346353511e-08,0.648199261247018,0.845,0.75,0.0012143152224874
"Prkar2b",7.04575740481594e-08,-0.588549445095346,0.703,0.927,0.00123131656406563
"Rasa2",7.12624701837441e-08,0.490908968251212,0.708,0.719,0.00124538292893111
"Ccdc3",7.20310657245955e-08,0.971382526866432,0.393,0.094,0.00125881490460303
"Pak1ip1",7.44526878678059e-08,-0.662087956186897,0.671,0.854,0.00130113517317778
"Reep1",7.57920502610412e-08,-0.489888887753242,0.909,0.979,0.00132454187036196
"Snap91",7.8989574409722e-08,0.340913389045139,0.991,1,0.0013804218023843
"Hs3st5",8.30631621076157e-08,-0.413950173895723,0.196,0.49,0.00145161182099269
"Atp5b",8.30998704837573e-08,-0.712917835339747,0.986,0.99,0.00145225333657414
"Arpp19",8.39615159305688e-08,0.565699772933929,0.995,1,0.00146731145240262
"Cyp46a1",8.469580020158e-08,0.572696617466815,0.954,0.917,0.00148014380432281
"Serbp1",8.53540545190098e-08,-0.420438453555267,0.986,1,0.00149164745677422
"Vegfd",8.63964784953442e-08,1.07748727576749,0.53,0.24,0.00150986485818464
"Lrfn5",8.68593048289164e-08,0.557147387678729,0.986,0.979,0.00151795321119014
