"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Drd1",0.0224579594333531,0.301076431492271,0.525,0.412,1
"Chrm2",0.0224642237288146,0.315823684214304,0.288,0.19,1
"Dbpht2",0.0225725416472338,-0.252400225270774,0.84,0.863,1
"Brinp3",0.0227429710658631,0.325485961542059,0.379,0.271,1
"Nfia",0.0232829619627661,0.316271724028231,0.566,0.461,1
"Rph3a",0.0232961926222905,-0.31290891068782,0.776,0.817,1
"Wnt7b",0.0234330238053918,-0.271228482302915,0.635,0.699,1
"Herc4",0.0248421085366273,0.318412086145767,0.731,0.676,1
"Hist2h4",0.0255648295838732,0.344431114923774,0.37,0.278,1
"Homer2",0.0256157661994617,-0.259664410923739,0.534,0.582,1
"Setbp1",0.0272950731834421,0.256187367565325,0.621,0.578,1
"Bc1",0.0284834011129793,-0.318252524725499,0.982,0.993,1
"Myo1b",0.0287640863820236,0.263112264432289,0.329,0.245,1
"Abhd14b",0.0290899719476703,0.294225036011123,0.306,0.261,1
"Gm10501",0.0300336389413704,0.28335322919055,0.21,0.16,1
"A830029E22Rik",0.0300584136106557,0.259640347875683,0.283,0.245,1
"Gigyf1",0.0306472976454388,0.265787826756987,0.648,0.585,1
"Scp2",0.0311980592876134,0.300509663348654,0.749,0.667,1
"Cntn6",0.0317109372897142,0.27209826776621,0.174,0.105,1
"0610037L13Rik",0.0321478618908608,0.285406059999783,0.616,0.546,1
"B3galt2",0.032335020216408,0.272530843895448,0.886,0.856,1
"Cryab",0.0335671548010197,0.404209986420161,0.489,0.431,1
"Ctsz",0.0340783672053661,0.270283354020226,0.215,0.193,1
"Morc3",0.0345770989727679,0.265458812200051,0.406,0.34,1
"Sox5",0.0348720673936813,0.253427610407477,0.694,0.608,1
"Slc24a3",0.035596125690502,-0.257260687451192,0.621,0.68,1
"Sema3d",0.037261960114543,-0.298716644690802,0.169,0.255,1
"Prss35",0.0397931840519761,0.255320999605041,0.146,0.078,1
"Col23a1",0.0405008579313888,0.36949828939682,0.205,0.157,1
"Bmp3",0.0410997750541278,0.288646128136345,0.776,0.716,1
"Cplx1",0.0411651094137856,-0.292915646134058,0.795,0.807,1
"Smoc2",0.0411726785460975,0.250811754711906,0.324,0.268,1
"Hdac9",0.0429532134555571,-0.258246189721073,0.516,0.618,1
"Trhr",0.0434108140556576,-0.265200586443178,0.151,0.239,1
"Wwox",0.0439336021270995,-0.278441841742551,0.301,0.405,1
"Neto2",0.0465803401894312,0.327464554031401,0.425,0.333,1
"Cntnap2",0.0498887120535653,-0.279768319342669,0.671,0.712,1
"Npy2r",0.0508975057998701,0.294443053731747,0.283,0.193,1
"Isy1",0.0533488532456187,-0.252361216198466,0.402,0.497,1
"Zfp94",0.0534559313998604,0.278849096956082,0.224,0.167,1
"Unc5d",0.0553054695739753,0.262615111806145,0.594,0.52,1
"Rxfp1",0.0553220090858408,0.259292169330335,0.621,0.516,1
"Dusp6",0.0583244762458628,-0.251209354374532,0.603,0.699,1
"Paqr8",0.0645397885915927,0.300471556864152,0.534,0.458,1
"Gpr88",0.0663705663353815,-0.337157615916455,0.242,0.304,1
"Spon1",0.0676712949115563,0.25999197668585,0.644,0.556,1
