"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Rab14",9.55128855559128e-19,-0.808988518870885,0.991,1,1.66918318797513e-14
"Trabd2b",9.5751777991445e-19,-1.00999340520924,0.023,0.549,1.67335807217849e-14
"Itm2c",1.32058682034963e-18,-0.984346308732669,0.995,1,2.30785752724302e-14
"Nwd2",1.48591508758771e-18,1.62031837413619,0.9,0.529,2.59678520706828e-14
"Hpcal4",1.51867692235254e-18,-0.89964164443387,0.991,1,2.65403978950331e-14
"Trbc2",1.70256441460796e-18,-1.47998922398972,0.47,1,2.97540157096887e-14
"Sept7",1.73486930636489e-18,-0.906584220721251,0.995,1,3.03185759980328e-14
"Stk32c",1.82075205636838e-18,-1.18933231638033,0.932,1,3.18194629370938e-14
"Syn1",3.11576846546797e-18,0.753744919107639,1,1,5.44511697025182e-14
"Mgat5",3.17919637177525e-18,1.79984289945728,0.854,0.392,5.55596357931443e-14
"Thsd7b",3.51868907058347e-18,-1.09353855846262,0.046,0.608,6.14926101975166e-14
"Akap7",4.53834456394991e-18,-1.35634874546051,0.493,0.98,7.93121095995886e-14
"Dgkb",5.71783437787499e-18,1.76608396022378,0.872,0.686,9.99248735877433e-14
"Igfbp6",6.65177984649087e-18,2.56937017809481,0.74,0.157,1.16246504597274e-13
"Tuba1a",6.71454427812794e-18,-1.26804106244727,0.995,1,1.17343375804564e-13
"Retreg1",8.45466163614306e-18,-1.35337334662169,0.575,0.941,1.47753666753236e-13
"Psmc2",8.79563000986177e-18,-1.36985648400488,0.607,0.961,1.53712430052344e-13
"Mdh1",9.18818974011979e-18,-1.36359473053383,0.991,1,1.60572803898333e-13
"Ngef",1.05631824979325e-17,-1.18034814123246,0.89,1,1.84602177333869e-13
"Ptprk",1.30198190922445e-17,1.91673331664665,0.772,0.176,2.27534358456065e-13
"Aig1",1.62238371607572e-17,-1.07269536988498,0.804,1,2.83527778221393e-13
"Psma5",2.34384792805835e-17,-1.23218836493343,0.781,0.98,4.09610863907478e-13
"Vwc2",2.72468012960419e-17,-0.814057046338674,0.041,0.529,4.76165099449628e-13
"Plxna2",3.04444161466214e-17,-1.09608304908787,0.849,1,5.32046616578356e-13
"Psmd4",4.39970108210458e-17,-1.09283767015678,0.845,0.98,7.68891761108596e-13
"Cacng3",5.09549485829257e-17,1.30601726419343,0.909,0.706,8.9048868143521e-13
"Nfib",5.10744319212109e-17,-1.227365675054,0.941,1,8.92576772255082e-13
"Psmb1",5.69717834371684e-17,-1.1208318324748,0.927,0.98,9.95638887347954e-13
"Atp5f1",5.96855756639995e-17,-1.08054518706863,0.991,1,1.04306512030405e-12
"Car10",6.99280253710589e-17,1.57592541970821,0.941,0.588,1.22206217138463e-12
"Rtn4r",8.33472019075863e-17,1.67315072236062,0.826,0.275,1.45657570053698e-12
"Pcp4",8.39826643736546e-17,-1.41906965860784,0.726,1,1.46768104259399e-12
"Lrrtm2",9.56975691387683e-17,-1.0701388992695,0.872,1,1.67241071826911e-12
"Zcchc18",9.61091914227603e-17,-0.90467268457032,0.991,1,1.67960422930416e-12
"6430548M08Rik",9.80880474975718e-17,1.45781175052904,0.927,0.706,1.71418671806756e-12
"Lsp1",1.16268455340499e-16,-1.41485568407517,0.068,0.627,2.03190752553056e-12
"Uqcrc1",1.27408622130725e-16,-1.18981180831706,0.854,1,2.22659308035654e-12
"Garnl3",1.42775944286351e-16,-1.31121786735008,0.466,0.961,2.49515240234827e-12
"Mdh2",1.49710151187313e-16,-1.29435009606642,0.932,0.98,2.61633460214948e-12
"Tmem178",1.53853688542434e-16,-1.30869430647433,0.598,0.961,2.68874706096757e-12
"Asl",1.997741544759e-16,-0.980734380373905,0.151,0.765,3.49125312362083e-12
"Lrrc55",2.02843071968319e-16,-0.870832737572784,0.123,0.706,3.54488552571834e-12
"Sept3",2.10273604761491e-16,-0.845772624537036,0.982,1,3.67474151681182e-12
"Psmd7",2.54585669214341e-16,-0.980317632509811,0.932,0.98,4.44913915518982e-12
"Tpm3",3.27310037585957e-16,-0.795736846233747,0.977,1,5.72007021685219e-12
"Fstl1",3.66562476209812e-16,-1.29771071773358,0.388,0.882,6.40604583424268e-12
"Fut9",3.71869002177815e-16,-1.01569174138084,0.991,1,6.4987826820595e-12
"Slc30a3",3.81780819792795e-16,1.94518274310796,0.662,0.059,6.67200160669889e-12
"Sec62",3.98235071265012e-16,-0.850255463956623,0.991,1,6.95955610542735e-12
"Ccl27a",4.61921794646583e-16,-1.05380313139324,0.963,0.98,8.07254528324368e-12
"Emc4",4.78200934787778e-16,-1.11959378658859,0.753,0.98,8.35703953635121e-12
"Sh3bgrl3",5.44944853888844e-16,1.21460826162747,0.986,1,9.52345626656144e-12
"Vsnl1",5.87001885408488e-16,-0.767020675770138,0.991,1,1.02584449493987e-11
"Epha4",5.9989805134998e-16,1.46262394527928,0.95,0.922,1.04838183453922e-11
"Uchl3",6.18455052747095e-16,-1.14157717140926,0.566,0.961,1.08081205018082e-11
"Ncl",6.64374233203034e-16,-1.04408699575627,0.963,1,1.16106040994562e-11
"Pcdh15",6.98186677594935e-16,1.80861009343131,0.813,0.275,1.22015103776491e-11
"Cntnap4",7.20562417090308e-16,-1.36885661693941,0.466,0.902,1.25925488010702e-11
"Htr1f",8.60921130285805e-16,-1.14756678492535,0.132,0.725,1.50454576728747e-11
"Ppa1",8.83635362637894e-16,-1.22578932657866,0.763,0.961,1.54424115974598e-11
"Ankrd63",9.0298880834096e-16,-1.05583641708688,0.068,0.608,1.57806324145666e-11
"Npm1",9.28435012876761e-16,-0.91215280111785,0.982,1,1.62253302850343e-11
"Arc",1.00435431916616e-15,-1.63302072702508,0.671,0.98,1.75520960817478e-11
"Camk2n2",1.1402052922296e-15,2.0784985510433,0.776,0.412,1.99262276870045e-11
"Robo2",1.27510767410908e-15,1.624531119979,0.781,0.49,2.22837817127303e-11
"Rprml",1.46353067563299e-15,-1.06658417946391,0.918,0.98,2.55766620873622e-11
"Pdzrn4",1.66800894954925e-15,-1.18628386327902,0.274,0.882,2.91501244023228e-11
"Tbr1",1.77453661792743e-15,-0.982140653711272,0.913,1,3.10118019348998e-11
"Bcl2",1.80065153592958e-15,-1.3784136325085,0.475,0.922,3.14681862419054e-11
"Psma6",1.87480308312883e-15,-1.254060630377,0.731,0.941,3.27640586807595e-11
"Slc2a13",1.96275438185671e-15,1.57954504267829,0.831,0.294,3.43010955773279e-11
"Jup",2.07092271108056e-15,-1.23945424241368,0.301,0.863,3.61914452988438e-11
"Psmb5",2.19852692477708e-15,-1.23459070978778,0.877,0.98,3.84214565374042e-11
"Lmo3",2.4167305017883e-15,-1.25912158320706,0.694,0.941,4.22347822492524e-11
"Cuedc2",2.44245955494564e-15,-1.19463726266082,0.772,0.961,4.268442318223e-11
"Gpr22",2.51016861329626e-15,1.37716354109572,0.945,0.804,4.38677066859655e-11
"Stmn2",2.92759724325428e-15,-0.68189140620035,1,1,5.11626894231118e-11
"Chchd10",3.45332556936864e-15,1.05544139463733,0.991,1,6.03503176502864e-11
