"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Trpc5",2.56146631802814e-57,-1.45266540243002,0.018,0.578,4.47641853738597e-53
"Txnl1",2.65159986398651e-57,1.12212362967989,0.989,0.902,4.63393592230283e-53
"Ptma",3.32276440427115e-57,0.78966591000388,1,0.993,5.80686307290426e-53
"Nkiras1",3.59232457132038e-57,1.02329066694428,1,0.915,6.2779464208395e-53
"Ntng1",5.48542614968987e-57,-1.89999201553179,0.021,0.585,9.58633073919802e-53
"Hagh",5.55795481398159e-57,1.20396201837968,0.982,0.768,9.71308183291422e-53
"Lsp1",5.65821256547496e-57,1.88638838094467,0.669,0.072,9.88829227942404e-53
"Vdac2",7.33271374596795e-57,1.02682228347446,1,0.964,1.28146505424536e-52
"Gabra2",7.40678337058805e-57,-1.63113886248904,0.413,0.886,1.29440946184397e-52
"Cd81",2.1314451851983e-56,1.08278406719672,0.996,0.954,3.72491360565255e-52
"Syn1",2.48850001061784e-56,-0.779097024878992,1,0.997,4.34890261855573e-52
"Kctd4",9.794765088458e-56,-1.81403903824234,0.206,0.778,1.71173314685892e-51
"Zfpm2",1.02835960620734e-55,1.46648656455515,0.858,0.278,1.79716124780795e-51
"Tceal5",1.0793737845732e-55,1.06713322507529,0.989,0.886,1.88631362592012e-51
"Arpp21",1.6474705469704e-55,-1.02725608477508,1,1,2.87911952788547e-51
"Ccnd2",2.0226329459609e-55,1.45324068214452,0.925,0.343,3.53475333636127e-51
"Slc12a5",2.54402629687092e-55,-0.960331741100118,0.982,1,4.44594035641162e-51
"Igfbp6",3.89155558247546e-55,-2.34884721643509,0.128,0.722,6.80088253593412e-51
"Glra2",5.93231953978859e-55,1.6346268697951,0.783,0.18,1.03673216277345e-50
"Capza2",1.20912569524828e-54,0.790238000208533,1,0.99,2.1130680650159e-50
"Gucy1a1",2.09158029338989e-54,-1.63005250596956,0.192,0.775,3.65524572072817e-50
"Pkib",3.63583606622353e-54,-1.89187280182823,0.16,0.712,6.35398710933224e-50
"Syn2",5.85482026493958e-54,-0.83500037223317,1,1,1.02318838950084e-49
"Crip2",6.56318525816553e-54,0.987197777896095,1,0.98,1.14698225571701e-49
"Bhlhe22",8.87882311824919e-54,-1.79812883138739,0.028,0.569,1.55166312814523e-49
"Ndufb5",9.83637108445438e-54,0.808332699697788,1,0.993,1.71900421071925e-49
"Myl6",1.33182216867636e-53,0.856756041343284,1,0.997,2.3274924219788e-49
"St6galnac5",3.30643807615028e-53,-1.45842144147625,0.673,0.905,5.77833118188022e-49
"Ndufc2",3.45949262809286e-53,0.991621509745462,1,0.967,6.04580931685508e-49
"Pgbd5",4.41024943161489e-53,-1.13321952454137,0.868,0.967,7.70735190669018e-49
"Prmt1",1.92572079971189e-52,1.32059083479071,0.9,0.546,3.3653896695765e-48
"Man1a",2.12315078765848e-52,-1.65989873545224,0.114,0.693,3.71041831651196e-48
"Prss35",2.38445671423449e-52,1.49636860449363,0.651,0.078,4.16707655379619e-48
"Tmem50a",2.8571331181758e-52,0.865230201222055,1,0.971,4.99312583732403e-48
"Lmo4",4.57399674486519e-52,-0.887542676666232,1,1,7.9935167113264e-48
"Unc5d",5.26963775353989e-52,-1.4651005815664,0.011,0.52,9.20921893808631e-48
"Sema5b",6.91987571422315e-52,1.39495988974057,0.658,0.078,1.20931747981764e-47
"Caly",1.02628215124212e-51,1.01295217992047,1,0.99,1.79353068751073e-47
"Myl12b",1.26519800583824e-51,0.87727255443808,1,0.99,2.2110600350029e-47
"Cntn4",1.40384454065878e-51,-1.62492833591451,0.117,0.683,2.45335871925528e-47
"Naca",2.7662053087936e-51,0.761580358838358,1,0.99,4.83422039764769e-47
"Uqcrc1",5.38302870027304e-51,1.29374628553577,0.964,0.794,9.40738095659717e-47
"Gpc6",7.98019131442736e-51,-1.56427188086167,0.007,0.5,1.39461823410932e-46
"Syt1",1.02029134100219e-50,-0.721037694458838,1,1,1.78306114753543e-46
"Mdh2",1.04515470363359e-50,1.33048862553639,0.993,0.912,1.82651236007006e-46
"Aig1",1.31710097686469e-50,0.98634220682285,0.982,0.814,2.30176566716873e-46
"Hlf",1.62867466566023e-50,-1.25626242286339,0.911,0.98,2.84627184570782e-46
"Ptprt",1.65497104168859e-50,-1.80946774989027,0.416,0.886,2.89222739245498e-46
"Nsf",1.88428943096859e-50,-0.72687780338749,1,1,3.2929842095607e-46
"Ociad1",1.90627100219316e-50,0.883886179257175,0.996,0.958,3.33139920343277e-46
"mt-Co1",3.69420447990847e-50,-0.524857175482413,1,1,6.45599174908804e-46
"Wls",6.23256187556166e-50,-1.70793635889756,0.036,0.556,1.08920251337316e-45
"Enpp2",6.39196230840112e-50,-1.53374271269917,0.043,0.582,1.11705933301618e-45
"Htr2a",8.92611991597992e-50,-1.67347413523241,0.011,0.503,1.55992871651665e-45
"Cpne7",9.73899021480144e-50,-1.61013475463058,0.05,0.582,1.7019859299387e-45
"Ndufa11",1.1581371673448e-49,0.938636882966806,1,0.925,2.02396051365178e-45
"Bex2",1.43248408330311e-49,0.635276919283323,1,1,2.50340918398051e-45
"Cacna1g",1.88283984077012e-49,-1.50049298608579,0.135,0.703,3.29045090572985e-45
"Ngef",2.48842266854128e-49,1.03680895814737,0.993,0.908,4.34876745554274e-45
"Tle3",2.57644882656837e-49,-1.3241780854107,0.007,0.49,4.50260196931088e-45
"Cacng3",2.75808911207709e-49,-1.23526451366678,0.633,0.935,4.82003653226592e-45
"Garnl3",3.10160903895008e-49,1.2528865194261,0.94,0.605,5.42037195646916e-45
"Trbc2",4.54342279619473e-49,1.43160271765094,0.957,0.595,7.9400856786299e-45
"Psmd6",6.84816093551648e-49,1.38966321940048,0.9,0.585,1.19678460509086e-44
"Bcl2",8.9521030048058e-49,1.34173729475506,0.89,0.448,1.56446952111986e-44
"Mn1",1.17002488779348e-48,-1.37941284658561,0.085,0.641,2.04473549390789e-44
"Atp6v0b",1.17013778588676e-48,0.689663288608086,1,1,2.0449327946157e-44
"Edil3",1.42353556014377e-48,-1.68936974240471,0.324,0.801,2.48777074490725e-44
"Fkbp3",1.47031593732504e-48,0.779038611056118,1,1,2.56952413206925e-44
"Dctn3",2.33907198188915e-48,0.864134317542281,1,0.974,4.08776219554947e-44
"Plxna2",2.89610433134301e-48,0.991241807726129,0.986,0.879,5.06123192945504e-44
"Dpp6",3.47467806353819e-48,-1.28936288500084,0.591,0.902,6.07234738383935e-44
"Ctsz",3.61317272203e-48,1.35134204386763,0.758,0.193,6.31438064901963e-44
"Fam126b",3.67370372559648e-48,-0.979667967317619,0.979,0.993,6.4201646308524e-44
"Galnt17",9.23980687653979e-48,-1.43849522607012,0.459,0.824,1.61474864974409e-43
"1190002N15Rik",1.10761116503378e-47,-1.58542317124537,0.16,0.686,1.93566127201304e-43
"Psmc4",1.29357426350669e-47,1.24719743962126,0.947,0.611,2.2606503829043e-43
"Galnt14",1.62305729976151e-47,-1.7509081827327,0.039,0.536,2.83645493706322e-43
"Dner",1.8136380415606e-47,-1.80289578579198,0.26,0.739,3.16951384143131e-43
"Dnajb6",2.30042858432396e-47,0.744819047187959,1,0.987,4.02022899396456e-43
"Tmed9",2.89131899834748e-47,0.888073894760931,1,0.971,5.05286908151206e-43
"Taldo1",3.97819956612877e-47,1.35069640419844,0.922,0.562,6.95230156176664e-43
"Ankrd63",4.23764649703402e-47,1.37692650419693,0.552,0.039,7.40571101821665e-43
"Zbtb18",4.27228511475079e-47,-0.981409062625378,0.986,0.993,7.46624546653848e-43
"Nectin1",5.25930711274403e-47,-1.46836706975164,0.043,0.556,9.19116511023147e-43
"Rasgrf2",6.05922901569399e-47,-1.89453459644393,0.157,0.683,1.05891086278268e-42
"Hs6st2",1.082411816742e-46,1.15828866391289,0.957,0.627,1.89162289093832e-42
"Psmc2",1.10323215093147e-46,1.42763643005586,0.904,0.624,1.92800850696784e-42
"Nebl",1.14430929014815e-46,-1.36788535214657,0.221,0.748,1.9997949154629e-42
"Suclg1",1.6338200495853e-46,1.16569003295779,0.982,0.775,2.85526391865528e-42
"Cfl1",1.89197371230352e-46,0.617656367112966,1,0.997,3.30641325962163e-42
"Ttc3",2.57034895142214e-46,-0.528268545940347,1,1,4.49194182750534e-42
"Cntnap4",2.99147359125997e-46,1.33249543015551,0.875,0.402,5.22789924808593e-42
"Tbr1",3.16702625124448e-46,0.881552472537335,1,0.928,5.53469507667485e-42
"Fam49b",3.97160138535336e-46,0.837943577635627,0.989,0.948,6.94077058104352e-42
"Rheb",6.65101179690307e-46,0.759256538304491,1,0.993,1.16233082162678e-41
"Sept7",9.41065982627743e-46,0.722559140273273,1,1,1.64460691124024e-41
"Sox9",2.24180242433563e-45,-1.81707401099724,0.018,0.493,3.91777391676895e-41
"Uchl3",2.2677947187753e-45,1.11644864871857,0.922,0.621,3.96319805053172e-41
"Gm12027",2.70653239720436e-45,-1.28934639503835,0.05,0.562,4.72993601735434e-41
"Vsnl1",2.75182469731617e-45,0.694153703293468,1,1,4.80908884102974e-41
"Cfdp1",3.22059784008111e-45,0.862766833686929,1,0.895,5.62831678532575e-41
"Ndufv2",3.36548402364705e-45,0.95910426015883,0.996,0.902,5.88151987972559e-41
"Nell1",3.52952086165654e-45,-1.411297839202,0.043,0.539,6.16819065783097e-41
"Oxr1",4.37801964162917e-45,-0.982515808612883,0.993,0.993,7.65102712571114e-41
"Atp1b2",4.4479631670659e-45,-1.78016866006012,0.342,0.696,7.77326043076436e-41
"Ckmt1",6.03774725318348e-45,1.20738165944807,0.979,0.837,1.05515670996634e-40
"Cacybp",6.25915898740097e-45,0.873656275946342,0.996,0.964,1.09385062463819e-40
"Ywhaq",7.36468664412526e-45,0.715838766066346,1,0.997,1.28705263792733e-40
"Rab3a",9.48901151181452e-45,0.649499010270089,1,1,1.65829965180471e-40
"Pdzrn4",1.08858907478407e-44,1.33303154883833,0.811,0.281,1.90241826709265e-40
"Atp5o.1",1.23181528167313e-44,0.860446828744823,0.996,0.98,2.15272038625196e-40
