"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Mdh1",1.51656692124466e-05,0.32847586079361,1,1,0.265035235156716
"Rassf3",1.54962945273495e-05,-0.613012916749273,0.036,0.188,0.27081324315996
"Nfia",1.56849092340295e-05,0.381835144867505,0.968,0.854,0.2741094737739
"Sqle",1.61733013026453e-05,0.449017162183632,0.829,0.823,0.28264461356503
"Cyth2",1.68017351101887e-05,0.322323236377778,0.982,0.896,0.293627122785657
"Ank2",1.70193153259876e-05,-0.276440209869023,1,1,0.297429554636959
"Sla",1.70495046499041e-05,0.309428073667612,0.826,0.583,0.297957143261724
"Erc2",1.75606243737192e-05,-0.417949954583732,0.915,0.958,0.306889471555117
"Syndig1",1.80196986316684e-05,-0.442115722853651,0.043,0.208,0.314912253287037
"Syt4",1.81849317833762e-05,-0.520196449052526,1,1,0.317799867846283
"Nars",1.88937883918533e-05,-0.35522966935044,0.954,0.969,0.330187845936028
"Kif3c",1.9679099306489e-05,-0.378223322147627,0.95,0.979,0.343911939480202
"Disp2",2.01582111059758e-05,-0.473349644718399,0.879,0.958,0.352284897288034
"Stxbp1",2.01763627238079e-05,-0.31106197560471,1,1,0.352602114961266
"Nptx1",2.02474364200683e-05,0.251349449711657,0.993,0.969,0.353844198877114
"Nell1",2.05626152713448e-05,-0.596889812837654,0.043,0.177,0.359352264482021
"Stx7",2.09398859234257e-05,0.282725675454809,1,1,0.365945446397788
"Bola2",2.17918398737955e-05,-0.402407030828337,0.819,0.969,0.38083419363445
"Serpine2",2.18306874340349e-05,-0.522878705227233,0.025,0.167,0.381513093597194
"Ube2l6",2.25486057560164e-05,-0.271839097758887,0.021,0.156,0.394059434192143
"Rprd1a",2.34835524045205e-05,-0.401567168143905,0.907,0.979,0.4103985618214
"Prex1",2.40689483583947e-05,-0.544807474397299,0.117,0.333,0.420628941511306
"Plekhn1",2.41426019377296e-05,-0.363775925265272,0.27,0.521,0.421916111463763
"Atp6v0a1",2.45490789445413e-05,-0.344431336091439,0.993,0.99,0.429019703634804
"Atxn7l3",2.46940317843323e-05,-0.470414756007193,0.883,0.958,0.431552899462991
"Ctnnd1",2.48714463023673e-05,-0.295759120623497,0.413,0.667,0.43465339558017
"Rnf152",2.5326742199537e-05,0.567874381165083,0.829,0.615,0.442610146679109
"A330008L17Rik",2.57838863369845e-05,-0.290294014806467,0.014,0.135,0.45059919762514
"Etv1",2.60490620144747e-05,-1.44897165366723,0.47,0.542,0.455233407764961
"Nhp2",2.62726008816723e-05,0.370034963578322,0.996,0.958,0.459139973008105
"Emc4",2.64635472687333e-05,0.369138070471088,0.964,0.938,0.462476952068383
"Psma6",2.65782714931926e-05,0.304428405344682,0.979,0.865,0.464481872615034
"D16Ertd472e",2.68703025075224e-05,-0.394546732786365,0.014,0.135,0.469585406621461
"Ppp1ca",2.72683514745619e-05,0.258515704524394,1,1,0.476541710369444
"Psmb2",2.74643897066791e-05,0.403687628843016,0.957,0.865,0.479967674513924
"Zfp428",2.75612389486555e-05,0.411189891504452,0.979,0.938,0.481660211866703
"Lypd1",2.78824292630819e-05,-0.607130440528593,0.772,0.75,0.487273333801619
"Lingo2",2.8248837066702e-05,-0.473461263378453,0.441,0.708,0.493676676577684
"Mrpl24",2.85596246074982e-05,0.428739369105538,0.84,0.698,0.499107999640639
"Med13l",2.90512630272287e-05,-0.485323143936669,0.847,0.938,0.507699872663849
"Mkx",2.91643199689942e-05,-0.487457003867311,0.093,0.292,0.509675655778142
"Usp12",2.93866650437115e-05,-0.399502593843632,0.591,0.833,0.513561358303901
"Sema3d",2.96419848151016e-05,-0.413470358774958,0.021,0.156,0.518023326628716
"Tmem160",2.99278700086223e-05,0.370294288709589,0.979,0.979,0.523019456270684
"Gnaq",2.99555819419396e-05,-0.300936240144416,0.989,0.99,0.523503750017336
"Rab11fip2",3.08388872644666e-05,-0.347184279658749,0.94,0.99,0.538940393833818
"Vgll4",3.13760834784722e-05,-0.398397036740547,0.149,0.375,0.54832843486978
