"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Ppia",4.12446598037216e-05,0.468917132460589,1,1,0.720791674729839
"Atp5d",4.12856466098049e-05,0.478153876720866,0.994,1,0.72150796015295
"Ly6h",4.16241956412012e-05,0.459789493082495,1,1,0.727424443025631
"Mto1",4.3081992818649e-05,0.648306877141493,0.506,0.371,0.75290090649871
"Sumo2",4.3512117342883e-05,0.355396879263273,1,1,0.760417762684224
"Prkar1a",4.36637044742046e-05,-0.349713013861667,0.994,1,0.763066899391199
"Nebl",4.38906934787978e-05,-0.853874528495778,0.335,0.743,0.76703375923547
"Fxyd7",4.53575648680703e-05,0.704178409060526,0.977,1,0.792668803634397
"Ccdc12",4.59512447052035e-05,0.851322785691984,0.96,0.943,0.803043952468137
"Pcp4",4.75578619650278e-05,0.943313512192865,0.938,0.857,0.831121195700826
"Psmb2",4.85002525456296e-05,0.725758528482679,0.955,0.771,0.847590413487423
"Napb",4.93347126675078e-05,-0.385230080304792,1,1,0.862173438577366
"Map7d2",4.99243665403742e-05,-0.503145037592934,0.96,1,0.872478229659579
"Rgs7bp",4.9924950434785e-05,-0.614381588606401,1,1,0.872488433798304
"Dnajb6",5.22880260372224e-05,0.537448980466971,1,1,0.913785543026498
"Ndufa11",5.439371866918e-05,0.545183114603241,0.989,0.971,0.95058462746259
"Psma6",5.64882828124584e-05,0.686661917674253,0.92,0.829,0.987189230430522
"Trpc5",5.92801901604525e-05,-0.674563165875218,0.148,0.486,1
"AY036118",6.02874732355837e-05,0.353694757548654,0.869,1,1
"Pfn1",6.25111898836675e-05,0.547762695053798,0.972,0.971,1
"Abat",6.38827219565038e-05,-0.575127823102797,0.551,0.914,1
"Actr3b",6.43488546711637e-05,-0.58631945342081,0.801,1,1
"Pak3",6.578598003946e-05,-0.743228354771225,0.943,1,1
"Abr",6.80759120890405e-05,-0.619313166326006,0.955,1,1
"Syt7",7.13902218091263e-05,-0.531883249306874,1,1,1
"Tmem175",7.15891271029329e-05,-0.406750095379061,0.46,0.829,1
"Hspa12a",7.26480750398042e-05,-0.636679654266417,0.898,1,1
"Gapdh",7.36711329229609e-05,0.871692968096468,0.994,1,1
"Usp25",7.91096698825146e-05,-0.298734790915484,0.375,0.714,1
"Gzmm",8.461057388022e-05,-0.394959277336431,0.017,0.229,1
"Timp2",8.70468019426084e-05,-1.1357984755784,0.847,0.943,1
"Tnrc18",8.79301906607331e-05,-0.686003500946438,0.455,0.829,1
"Tmem178b",8.96693766875504e-05,-0.837857585544062,0.466,0.829,1
"Bod1l",9.08883179626311e-05,-0.541807918235129,0.92,1,1
"Bsg",9.14734312883355e-05,0.558834471034785,1,1,1
"Prkci",9.18873961300398e-05,-0.574384088304898,0.574,0.914,1
"Khdrbs3",9.3993368869785e-05,0.337836172120981,1,1,1
"Ntng1",9.43173081123924e-05,-1.56129227210336,0.176,0.486,1
"Tmem2",9.81771029231988e-05,-0.489954392722504,0.352,0.743,1
"Gda",9.97185584455465e-05,-0.614472979605567,0.994,1,1
"Cdk12",0.000100652665755654,-0.588582174052425,0.676,0.971,1
"Gadd45gip1",0.000101278280712409,0.623885218475073,0.869,0.829,1
"Gnao1",0.000101774011542413,-0.440361848441897,1,1,1
"Rtn3",0.000105468366421634,-0.322107909211379,1,1,1
"Rab3a",0.000107006616255296,0.49555285164682,1,1,1
"Ube2r2",0.000108011505064007,-0.511966081187174,0.909,1,1
"Syt17",0.000110798007697139,-1.38187596324733,0.205,0.543,1
"Atp6v1f",0.000113235749094296,0.426585869778958,1,0.971,1
"Smyd4",0.000114139871016941,-0.570850217871466,0.25,0.629,1
"Rprml",0.000117826475608849,0.462658432438188,0.983,1,1
"Arpp21",0.000119642851908674,-0.576888398164239,0.994,1,1
"Pip4k2b",0.000119763920404219,-0.535393477916727,0.744,0.943,1
"Mamld1",0.00012053698283402,-0.391695447484918,0.472,0.829,1
"Rgl1",0.000122372898115125,-0.639799906217618,0.722,0.914,1
"Arhgef9",0.000123385033167839,-0.451160363277503,0.994,1,1
"Colgalt2",0.000124326770780652,-0.294906427365799,0.045,0.257,1
"Mgat3",0.000124709716944786,-0.715125748478836,0.614,0.886,1
"Rbms1",0.000125770560612756,-0.833358491711223,0.21,0.543,1
"Trim2",0.000125891014417464,-0.600475036580849,0.994,1,1
"Cox20",0.000126064144898131,-0.412790195419421,0.614,0.943,1
