"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Il12a",0.0693600305867742,0.328981282322014,0.172,0.078,1
"Chrna1os",0.0702187203294733,0.255099081152424,0.121,0.039,1
"Lsm8",0.0706325080526425,-0.287544621111093,0.731,0.863,1
"Uvrag",0.0706605620469884,0.294205386800259,0.611,0.549,1
"Hirip3",0.071310730953152,0.297845504691203,0.463,0.412,1
"Tomm5",0.0714258072333702,0.261241071411777,0.938,0.941,1
"Ubap2l",0.071912248295975,0.260884674893093,0.933,0.941,1
"Rae1",0.0740156867033461,-0.290067533670777,0.503,0.667,1
"Upf3b",0.0744664762391355,-0.251312031657868,0.702,0.843,1
"Adamts13",0.0759063614936567,0.374513704539422,0.2,0.137,1
"Nktr",0.0763231449820181,0.280998923406953,0.998,1,1
"Gm38642",0.0770439783671452,0.302652051344621,0.131,0.039,1
"Wwox",0.0780139205526624,-0.439173005370015,0.369,0.529,1
"Polr3k",0.0781425442092752,0.2781037848792,0.83,0.843,1
"Neat1",0.0791004919368565,-0.473362282361461,0.093,0.176,1
"Egr3",0.0815311755376183,0.281963768743408,0.961,0.961,1
"Tpm1",0.0815400776313619,0.345894096034232,0.983,1,1
"Dpf3",0.0829128388895614,0.262633289806304,0.116,0.039,1
"Scamp1",0.0832753752088042,0.286948917538866,0.958,0.922,1
"Per3",0.0839912728849282,0.338044677471095,0.785,0.725,1
"Dguok",0.0856441316047319,-0.267987267324166,0.507,0.667,1
"B230334C09Rik",0.0873358914718711,0.310218791427683,0.987,0.98,1
"Disp3",0.0877738404373556,0.273404479398698,0.114,0.039,1
"Pitpnm2",0.0904164811223642,0.412420675189581,0.848,0.843,1
"1700020I14Rik",0.0904925026823314,0.255521876126809,0.995,1,1
"Neurod6",0.0905539498612503,0.391504647593303,0.968,0.961,1
"Zfp93",0.0907697206464348,0.252687798517551,0.146,0.059,1
"Rsad1",0.0907775284534073,0.322172278324177,0.258,0.137,1
"Ermard",0.0922211984394002,0.270600497631672,0.172,0.078,1
"Igsf9b",0.0924316103667607,0.313755789880135,0.901,0.941,1
"Rhbdl3",0.0925358239766534,0.300833730440922,0.131,0.039,1
"Bmpr2",0.102721981136703,0.256586852987983,0.985,0.98,1
"Syt14",0.105907504739897,0.322820850878036,0.394,0.275,1
"Megf11",0.106349601562139,0.385255650990125,0.141,0.078,1
"Rbm15",0.108583036545776,0.284135699639716,0.285,0.216,1
"Rab33a",0.108734678794936,-0.28772051126409,0.421,0.569,1
"Igdcc4",0.111087075104285,0.294421303797292,0.274,0.176,1
"Mrm1",0.1121198364236,0.316559372980289,0.237,0.118,1
"Grp",0.115274793159953,0.369188754293977,0.33,0.196,1
"Nrf1",0.118121317352523,0.281321266223934,0.288,0.216,1
"Pea15a",0.121919989882595,0.287242068642302,0.983,1,1
"Lipg",0.122807836871881,0.26779447390212,0.157,0.137,1
"Psmd2",0.123213608720097,-0.251168285018708,0.845,0.922,1
"Nkain2",0.124001101831106,-0.266906942980215,0.726,0.843,1
"Apoe",0.126888703588825,0.350033699339674,0.13,0.059,1
"Ucma",0.128148100454214,0.341398034455974,0.103,0.039,1
"Rbmxl1",0.13375115478558,-0.279979263446737,0.68,0.745,1
"Kirrel3",0.134728258021757,0.361924499623596,0.153,0.078,1
"Rapgef2",0.135311495145714,0.293485997781345,0.918,0.902,1
"Rassf8",0.135770387322399,0.316536242622982,0.241,0.157,1
"Irf2bpl",0.136174581542835,-0.254911988008923,0.852,0.922,1
"Ldb2",0.136374718102641,0.298231971619043,0.966,0.941,1
"Clec2l",0.137178473326882,0.286031950865233,0.761,0.686,1
"Nell2",0.139197545183121,0.315635423677803,0.988,1,1
"Fsd1",0.140698889271449,-0.270101974941942,0.465,0.608,1
"Nxpe4",0.146856051133268,0.274931278188539,0.175,0.078,1
"D430036J16Rik",0.153986456048478,0.2980259517108,0.148,0.078,1
"Ikzf2",0.165554942311116,0.303964933533368,0.19,0.098,1
"Zbtb10",0.178043272849415,0.278152679903366,0.256,0.157,1
"Orai3",0.18632562467982,0.307952650383364,0.352,0.275,1
"Epha5",0.190418824500707,0.271639234291904,0.983,1,1
"Gm26782",0.193638685206591,0.317459421887993,0.502,0.412,1
