"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"B3gat1",5.05493346454828e-07,-0.891857080609989,0.783,0.971,0.00883400172264458
"Ksr1",5.10135737432597e-07,-0.362501277841859,0.367,0.857,0.00891513214737207
"Fut9",5.45742143337001e-07,-0.884326189289127,0.967,1,0.00953738969695743
"Ppm1h",5.4794908574426e-07,1.04088543111601,0.817,0.743,0.00957595822246668
"Sccpdh",5.8013881546636e-07,1.43538043341063,0.65,0.543,0.0101385059390901
"mt-Nd1",5.86580909392168e-07,0.68807997817729,1,1,0.0102510879725375
"mt-Nd4",5.93659674901403e-07,0.494030154632441,1,1,0.0103747964785769
"Prpf19",5.98643899701805e-07,-0.907061024713433,0.65,1,0.0104619007911887
"6330403K07Rik",6.11401618524162e-07,0.837719494878896,0.983,1,0.0106848546853283
"Slc2a13",6.6748647325515e-07,1.2420757453463,0.75,0.571,0.011664993606607
"Tmem178",6.82578790594892e-07,-1.25280463329384,0.55,0.943,0.0119287469444363
"Got1",7.41647783405072e-07,-0.860362935512217,0.967,1,0.012961036662787
"Sla",7.61252880052679e-07,-1.62297171031121,0.05,0.457,0.0133036553318006
"Gpr22",8.21500599100986e-07,1.01341333699907,0.967,0.914,0.0143565444698888
"Lrfn5",8.28346246303874e-07,0.954231662828062,0.983,0.971,0.0144761790004065
"Osbpl3",8.65018325939052e-07,-0.884759556134817,0.083,0.571,0.0151170602641109
"Fgfr1",1.01577013858392e-06,-0.984121643470689,0.1,0.6,0.0177515989418926
"Gap43",1.01811630032191e-06,-0.749116411861452,1,1,0.0177926004644257
"Mctp1",1.06473905032609e-06,-0.885782013953182,0.783,1,0.0186073796434987
"Adcy1",1.10783471952445e-06,-0.769796086880733,0.983,1,0.0193605195584094
"Cyp46a1",1.13655087482037e-06,0.889987598708328,0.917,0.886,0.0198623630883608
"Sez6",1.16019833004954e-06,-0.772135254280703,0.917,1,0.0202756260159458
"Rasl10a",1.19886152192427e-06,1.57824538200085,0.883,0.829,0.0209513039571485
"Tmem179",1.21642054518113e-06,-0.836877822749464,0.883,0.971,0.0212581654475854
"Tspan17",1.31315051138254e-06,0.927524331062577,0.75,0.686,0.0229486183369212
"Bend5",1.32630040186911e-06,-1.0338528027076,0.233,0.771,0.0231784258230646
"Scg3",1.33293115070715e-06,-1.16997720751509,0.6,0.943,0.0232943047897582
"Tesc",1.36067287619817e-06,1.66797733157156,0.833,0.6,0.0237791191844392
"Shisa6",1.42184546338845e-06,-0.908533506782684,0,0.314,0.0248481713181766
"Thsd7b",1.42184546338845e-06,-0.790565941024364,0,0.314,0.0248481713181766
"Drd5",1.42184546338851e-06,-0.636899299793105,0,0.314,0.0248481713181776
"Arsj",1.50018636737693e-06,1.14992067463386,0.467,0.029,0.0262172569562791
"Glul",1.53652907494899e-06,-1.56494938141377,0.367,0.771,0.0268523821138085
"Dync1i1",1.55895498021261e-06,-0.727733507466667,0.833,1,0.0272442972341955
"Hsp90aa1",1.62667664709689e-06,-1.04351518194977,1,1,0.0284278010846653
"Sema3e",1.63647059074283e-06,1.79016553435385,0.5,0.057,0.0285989600438217
"Glce",1.70654893742622e-06,-0.274325138853864,0.283,0.714,0.0298236492304607
"Rwdd2a",1.75097131001543e-06,-1.41694708075091,0.433,0.886,0.0305999746138296
"Pcyox1l",1.78934807859537e-06,-0.530418519530992,0.233,0.714,0.0312706470215326
"Galnt17",1.87170110800801e-06,1.2334863959137,0.75,0.514,0.0327098485635481
"Nudt10",1.90364093365095e-06,-0.839959893552984,0.467,0.943,0.0332680289564839
"Ndufa10",1.91632492351954e-06,-0.744748187436552,0.933,0.971,0.0334896943634275
"Edil3",2.01557355326356e-06,1.45139854538652,0.833,0.486,0.035224163416834
"Myef2",2.04857297914428e-06,0.511408485316697,0.817,0.971,0.0358008613835254
"Mgll",2.06753491381306e-06,-1.40514148211202,0.317,0.714,0.036132240153797
"Csmd3",2.18503649447633e-06,1.0642283732518,0.933,0.771,0.0381856977774684
"Kif26a",2.23755589162746e-06,-0.921827178063165,0.017,0.4,0.0391035267620814
"Ptprs",2.29993229674e-06,0.775632063524864,1,1,0.0401936168178283
"Il11ra1",2.35594809911723e-06,-1.08319549505966,0.15,0.657,0.0411725489801727
"Retreg1",2.35705268593926e-06,-1.12151240749173,0.567,0.943,0.0411918527394745
"Fez1",2.51720577983282e-06,-1.00863146487646,0.85,1,0.0439906882083583
"Mid2",2.65903521250517e-06,-0.632593282707253,0.2,0.686,0.0464692993737403
"Aagab",2.6990219146826e-06,-0.709075775493654,0.383,0.886,0.0471681069809931
