"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Nos1ap",1.79570226200777e-15,-1.30203909408344,0.895,1,3.13816927308478e-11
"Rnf152",2.00895915027558e-15,-1.79568291634942,0.073,0.686,3.5108570110216e-11
"Cxcl12",2.61296346381157e-15,-1.67868058094219,0.32,0.943,4.5664149493571e-11
"Retreg1",2.81876881617609e-15,-1.39410361302804,0.575,0.971,4.92608038314934e-11
"Tagln3",3.52438933006516e-15,-1.24978820273097,0.991,1,6.15922279322188e-11
"Ndufs3",4.53437999559635e-15,-1.35079881610729,0.699,1,7.92428248030418e-11
"Cdh10",4.90617298390081e-15,1.76429696033271,0.89,0.371,8.57402790666505e-11
"Sdhb",5.41749505424681e-15,-1.29293007846476,0.849,1,9.46761435680173e-11
"Psma5",7.25554356513124e-15,-1.20992299242687,0.781,0.971,1.26797879344234e-10
"Slc25a5",9.30380926412511e-15,-1.33522409281322,0.74,0.886,1.6259337069985e-10
"Tmem178",9.90422758382853e-15,-1.37488101690627,0.598,0.971,1.73086281254987e-10
"Ramp3",9.92872806369847e-15,-1.5880138285423,0.489,0.943,1.73514451641195e-10
"Car10",1.36417072064893e-14,1.64450527060148,0.941,0.686,2.38402475140608e-10
"Mdh1",1.43047597596128e-14,-1.21201425733452,0.991,1,2.49989981558994e-10
"Rimbp2",1.46801299825091e-14,1.55841090514959,0.954,0.629,2.56549951574329e-10
"Lmo3",1.56587198777581e-14,-1.41769354695627,0.694,0.914,2.73651788583701e-10
"Ajap1",1.84901935613197e-14,1.65093643821935,0.822,0.143,3.23134622677623e-10
"Arhgap25",2.81503616324583e-14,-1.45692410439046,0.178,0.829,4.91955719888842e-10
"Plxna2",3.0792844191493e-14,-1.18483918850672,0.849,1,5.38135745090531e-10
"Fbxw7",3.40125506154548e-14,0.850664211693481,0.986,1,5.94403334555687e-10
"Necab1",4.65429866861484e-14,1.54533578845376,0.886,0.743,8.1338523532713e-10
"Map1b",5.28353953373583e-14,-0.685891373398017,1,1,9.23351368915673e-10
"Psmd6",7.84222795999624e-14,-1.39956658065459,0.562,0.886,1.37050775828894e-09
"Thsd7b",8.96132966271905e-14,-1.11758942570801,0.046,0.6,1.56608197185678e-09
"Psmd14",1.51443056458559e-13,-1.31714384848178,0.63,0.829,2.64661885466978e-09
"Ngef",1.56986852310525e-13,-1.25570147586434,0.89,1,2.74350223097874e-09
"Dgkb",1.59232089280115e-13,1.88039610982704,0.872,0.514,2.78273999225929e-09
"Mgat5",1.6008901469543e-13,1.79341289484663,0.854,0.4,2.79771562081734e-09
"Cct5",1.86680652639946e-13,-1.14894802046061,0.767,0.943,3.2624310855357e-09
"Limk1",1.87035130286334e-13,-1.37938407749639,0.256,0.857,3.26862593688398e-09
"Rprml",2.10718256035611e-13,-1.20316247973859,0.918,1,3.68251224247834e-09
"Dgkz",2.34237949255407e-13,0.988405840603833,0.977,0.971,4.09354240118749e-09
"Tusc3",2.42599576012433e-13,-1.08423567251987,0.945,0.971,4.23967019039328e-09
"Tmem59",2.78586902535919e-13,-1.04894727450005,0.941,1,4.86858470871772e-09
"Ndrg2",3.222796995211e-13,-1.09482424862245,0.041,0.571,5.63216002883075e-09
"Grik3",3.46673792890123e-13,-1.26057902229457,0.644,1,6.05847120454778e-09
"Ccl27a",4.29647668471416e-13,-1.08193785837099,0.963,1,7.50852265420648e-09
"Kcnab1",4.51922644794673e-13,1.79449445127473,0.845,0.286,7.8978001404317e-09
"Tuba1a",5.61136373594073e-13,-1.27790098634202,0.995,1,9.80641926493002e-09
"Auts2",5.93483145355981e-13,1.21079055413215,0.95,0.857,1.03717114482411e-08
"Rabac1",8.16830075773212e-13,-1.16259579657501,0.954,1,1.42749224042127e-08
"R3hdm1",8.77795694645384e-13,1.14231829886084,0.995,1,1.53403575596227e-08
"Zcchc12",8.96118752852136e-13,-1.43705362939614,0.082,0.657,1.56605713248439e-08
"Tpm3",9.28944436073888e-13,-0.78430741187616,0.977,1,1.62342329648273e-08
"Uqcrc1",9.71660813787829e-13,-1.08229141555412,0.854,0.886,1.69807443817561e-08
"Pcdh15",1.48292346833835e-12,1.84985861911308,0.813,0.314,2.59155705326811e-08
"Atp5f1",1.51282566351742e-12,-1.04083115598249,0.991,1,2.64381412956305e-08
"Psmb6",1.64437111420121e-12,-1.21066879114798,0.845,0.971,2.87370295917803e-08
"Prss35",1.65500913524279e-12,-1.33557808843318,0.146,0.743,2.8922939647503e-08
"Klf9",2.10331304890411e-12,-0.989496685561689,0.959,1,3.67574988426483e-08
"Rell1",2.14024590224297e-12,-1.29614797349916,0.087,0.657,3.74029373875982e-08
"Syt4",2.19799966546486e-12,0.883771135856461,1,1,3.84122421536639e-08
"Slc25a3",2.41839904690682e-12,-1.02246480516285,0.986,1,4.22639417437435e-08
"Trabd2b",2.45491842263288e-12,-0.986103721496763,0.023,0.486,4.29021543539323e-08
"Hpcal4",2.89950027430094e-12,-0.871672311841639,0.991,1,5.06716667936833e-08
"Npm1",3.04096093579337e-12,-0.908707511517117,0.982,1,5.3143833313925e-08
