"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"Atp6v1g1",0.0569951204394906,0.294703749001173,0.988,1,1
"Adamts20",0.0570866364376254,-0.29957828519261,0.089,0.229,1
"Ell",0.0571016187328698,0.275476836379278,0.241,0.2,1
"Zfp428",0.0571395009324019,-0.283390289407318,0.805,0.914,1
"2310035C23Rik",0.0575576208574418,0.279222203975132,0.835,0.857,1
"Rufy1",0.0577447071756552,-0.395867467506072,0.394,0.6,1
"Fam199x",0.0577865964067916,0.327398825478932,0.468,0.429,1
"Wdfy3",0.0579561293638296,0.287136599056336,0.939,0.971,1
"Pik3c3",0.0581028507334003,-0.335705407614404,0.423,0.629,1
"Srpr",0.0585272804583575,-0.341580504481899,0.584,0.771,1
"Nxt2",0.0586420928801568,0.306419712011824,0.515,0.457,1
"Fam129b",0.0586870869290838,0.332312711852478,0.172,0.057,1
"Rbm15",0.0588400584210504,0.420312106058113,0.285,0.171,1
"Otud7a",0.0590540725956612,-0.266382428319554,0.354,0.543,1
"Cd27",0.0594435131446632,0.353795800721487,0.14,0.057,1
"Begain",0.0595015216822738,0.346951981523374,0.768,0.714,1
"Ripply2",0.0595995052062196,0.285872336763667,0.231,0.171,1
"Aldh6a1",0.0597721176871821,0.343493495845909,0.32,0.257,1
"Rtcb",0.0598063649338667,-0.291030721642982,0.813,0.943,1
"Alg9",0.0600140133166189,-0.393964103505216,0.241,0.429,1
"Cntnap5a",0.0600251229141044,0.462915366485098,0.384,0.2,1
"Tnfaip8l1",0.0602331314085075,0.290961998792783,0.279,0.2,1
"Cenpq",0.0603239479305345,0.341155926399168,0.234,0.143,1
"Guf1",0.0604122314653947,0.333695035795464,0.621,0.629,1
"Ehbp1",0.0604252834810288,0.320924540692133,0.532,0.486,1
"Acot13",0.0605851318632428,-0.287352896120077,0.865,0.971,1
"Capns1",0.06080717036304,-0.269220153192624,0.884,0.914,1
"Smc4",0.0608507880123582,-0.273765345890151,0.116,0.257,1
"Exoc5",0.0609054525763581,0.356936609160252,0.857,0.8,1
"Kctd12",0.0611113915176612,0.448233679958536,0.328,0.257,1
"Gtf2f2",0.0612891795129829,-0.262474040400468,0.258,0.429,1
"Unc80",0.0613953306327262,0.260003822439907,0.992,1,1
"Ptprd",0.0615174966094369,0.35229318024509,0.998,1,1
"Pikfyve",0.0615250589827222,0.38888857142046,0.685,0.629,1
"C87436",0.0616171521238044,0.299046068069868,0.495,0.457,1
"Irak2",0.0616253798178978,-0.317298813637986,0.152,0.314,1
"Ache",0.0617000493338516,-0.354645997444323,0.342,0.543,1
"Itpa",0.0617048502457323,-0.307602261336249,0.83,0.857,1
"Pcbd1",0.0617912319422668,0.319262129787984,0.18,0.114,1
"Eci2",0.0619482741679596,-0.293658218553133,0.204,0.371,1
"Ldb2",0.0620182947465727,0.313967619077598,0.966,0.943,1
"Prps2",0.0622486928120877,0.271296245121685,0.438,0.429,1
"Ccdc117",0.0623343492441758,0.267200642098646,0.226,0.171,1
"Snx29",0.0624861128443897,0.453683466450944,0.303,0.143,1
"Sec31a",0.0625818137120424,0.362429315356779,0.736,0.686,1
"Smc3",0.062672133569864,-0.330577725949415,0.702,0.857,1
"Plk4",0.062943867705652,0.279432649564455,0.3,0.286,1
"Amn",0.0629736699323235,0.316266187976942,0.113,0.029,1
"Pebp1",0.0631960388047248,-0.267639578671831,0.995,1,1
"Psen1",0.0631961249773403,-0.302020097375201,0.399,0.6,1
"Gm43517",0.0632627715529024,0.345897830146417,0.15,0.029,1
"Usp48",0.0636090528732726,-0.283000419710007,0.645,0.829,1
"Zfp407",0.0637087717190297,0.419524849731983,0.271,0.143,1
"Ncapd3",0.064021078992095,0.318936176064225,0.419,0.371,1
"Bnip2",0.0640489649240803,0.272464669778265,0.412,0.371,1
"Nr4a2",0.0640799446088225,-0.81966405440263,0.365,0.543,1
"Fam20c",0.0644086286567964,0.291673329672124,0.288,0.229,1
"Zmat3",0.064572065168965,-0.316587752432089,0.803,0.914,1
"Irf2bpl",0.0645766164786749,-0.259505686039914,0.852,0.971,1
"Apoe",0.0650533780135082,0.43563770232464,0.13,0.029,1
"Pdk2",0.0652265584253488,0.317208804150682,0.643,0.629,1
"Ankrd9",0.0654670311791554,-0.269336140198022,0.281,0.457,1
"Zkscan6",0.0654886531812839,-0.265516557568322,0.158,0.314,1
"Nom1",0.065552652721739,-0.323216628298775,0.519,0.714,1
"Stard3",0.0659080581372695,-0.335746402291906,0.345,0.543,1
"Nop2",0.0660380780612551,0.291501305609587,0.194,0.143,1
"Sowaha",0.0662546167705114,-0.327374468711005,0.646,0.829,1
"Actr6",0.0664055620829629,-0.296789991635,0.517,0.714,1
"Fam173a",0.0666874370917852,-0.262423046754988,0.84,0.943,1
"Heg1",0.0667870580460946,0.364222180936812,0.146,0.029,1
"Ralgps1",0.0670429125100057,0.31595389332292,0.801,0.8,1
"Stau1",0.0672027107346102,0.325524883595149,0.599,0.514,1
"Pkp2",0.0672749529870736,0.400406816156967,0.173,0.057,1
"E430024P14Rik",0.0672969515209486,0.273797236905667,0.108,0.029,1
"Spag7",0.0674614366821692,-0.304805616502744,0.697,0.857,1
"Ckap4",0.0675710199967042,0.321493976226112,0.406,0.343,1
"Vps29",0.0675981424174282,-0.303828609593144,0.924,0.943,1
"Zcchc9",0.0676503430620913,-0.305370171692884,0.431,0.629,1
"Plxdc2",0.0677601043267399,0.488416104732348,0.613,0.486,1
"Furin",0.0678656130170384,0.269164448252263,0.36,0.343,1
"Tpm1",0.0684665034855091,0.463569671013833,0.983,0.971,1
"Mdm1",0.0684729426938555,0.356739769213851,0.163,0.057,1
"Gpi1",0.0687315090512375,-0.332157445491798,0.988,1,1
"Dpp7",0.0687849572150632,0.251089497269878,0.246,0.229,1
"Chst15",0.0691176399462991,0.454109120834242,0.407,0.286,1
"Taf7",0.0692492827003686,-0.389132441780712,0.401,0.6,1
"Ube2e2",0.069287777117702,0.335643423731464,0.978,0.971,1
"Arfgap1",0.0694658566774875,-0.285695675575783,0.753,0.886,1
"Aamdc",0.0695536987164448,-0.317125449813761,0.722,0.886,1
"Daam1",0.0695735583639457,0.320397383957706,0.611,0.571,1
"Rrp12",0.0696436444229731,-0.250602163527449,0.172,0.314,1
"Gm13830",0.069936319982134,0.298934133708502,0.143,0.029,1
"Disp3",0.0699842629644768,0.313023702993458,0.114,0.029,1
"Gramd4",0.0703826189349423,0.376374794878675,0.416,0.314,1
"Lrfn2",0.0705313226436568,-0.25161052834549,0.311,0.486,1
"1700020I14Rik",0.0706272598663048,0.316021585006927,0.995,1,1
"Tmem222",0.0708411844002144,-0.276969807255497,0.872,0.914,1
"Zfp65",0.0711015080901704,0.368039945589586,0.256,0.143,1
"Atf6",0.0711444568001613,0.25451092450881,0.692,0.714,1
"Gm17259",0.0711907336592921,0.251480792401747,0.109,0.057,1
"Ccdc159",0.071224153944934,0.280967394782836,0.148,0.086,1
"Efna2",0.071652449145314,0.3473618935178,0.263,0.2,1
"Nol4l",0.0718384884506215,0.27570407350285,0.519,0.486,1
"Pdhb",0.0719876679969138,-0.311635757292914,0.845,0.914,1
"Tctn3",0.0725861490222758,0.252892872803394,0.311,0.286,1
"Vill",0.072872246401412,0.308609654175791,0.116,0.029,1
"Nnmt",0.0731678577862716,0.41079940392563,0.138,0.029,1
"Greb1l",0.0732778935576254,0.293740794504692,0.175,0.114,1
"C1qtnf12",0.073531806027431,0.47431262031752,0.298,0.143,1
"Pde1b",0.0735383336736972,0.2604252414277,0.643,0.657,1
"Dlg1",0.073553572406894,0.306654310408212,0.936,0.943,1
"Cgrrf1",0.0736010791467789,0.354218677889548,0.424,0.343,1
"Slc45a1",0.074191061258013,0.256927697420969,0.478,0.457,1
"Usp37",0.0743372031125425,0.341485335763969,0.51,0.429,1
"Gm20045",0.0744703491076546,0.356315057897962,0.337,0.286,1
"Cdk13",0.0744815292278631,0.295631362503321,0.685,0.686,1
"Aifm3",0.0747085708570782,0.31417361027907,0.677,0.686,1
"Slc45a4",0.0748181807915217,-0.342837057410988,0.49,0.686,1
"Slc4a4",0.0749402197880294,0.269688662766563,0.197,0.171,1
"Klf2",0.0752971980978363,0.337970274125514,0.116,0.029,1
"Ap4s1",0.0753018071426146,-0.301273954598952,0.884,0.914,1
"Ppm1m",0.0756942571547452,0.307642214585305,0.276,0.229,1
"Adamts5",0.0757771434377362,-0.294504211336962,0.042,0.143,1
"Camsap3",0.0759854552160819,0.285165598202159,0.21,0.143,1
"Fem1c",0.0760788445320352,0.334864749731028,0.547,0.486,1
"Slf2",0.0760845481711978,0.311669135280411,0.63,0.6,1
"Trbc1",0.0765234283633832,-0.334086516372589,0.052,0.143,1
"Myh14",0.0765477851956059,0.424845103199153,0.187,0.057,1
"Psmd2",0.0766794594190955,-0.366749605493833,0.845,0.914,1
"Socs1",0.0767257923721061,0.254654573271276,0.111,0.057,1
"Vav3",0.0767700690344536,0.418159316291898,0.162,0.057,1
"Nae1",0.0768379464025643,-0.264200546229876,0.689,0.857,1
"Calca",0.0770026342333816,-0.594417817764519,0.061,0.171,1
"Pank4",0.0770167011913654,0.368248507886074,0.212,0.086,1
"C77080",0.0772675073920351,0.290139228183108,0.185,0.114,1
"Tm2d1",0.0773736023291766,-0.252984866706789,0.874,0.971,1
"Klhl40",0.0773897225753641,0.403735268940649,0.16,0.057,1
"C2cd4b",0.077416877794176,0.36629899760148,0.135,0.029,1
"Klf13",0.0777043373207045,-0.268206887694526,0.981,1,1
"Cnot1",0.0777164504326471,0.379090145735896,0.704,0.6,1
"Gm48992",0.0777260805241728,0.327216012883878,0.247,0.171,1
"Ccng1",0.0777544733155205,0.258456408670032,0.747,0.743,1
"Dnajc8",0.0778256704758395,-0.263751146332395,0.931,0.971,1
"Npc1",0.0778483488917515,0.402058132824086,0.409,0.286,1
"Ufd1",0.0778918956972744,-0.296681069713098,0.721,0.857,1
"Rbm42",0.0780852374302163,-0.343019869796413,0.566,0.743,1
"Ick",0.0782668125376398,0.343670077210825,0.31,0.257,1
"Sesn3",0.0783241609780064,0.261429215224063,0.96,0.943,1
"Golga1",0.0784576783408346,-0.365120658846404,0.436,0.629,1
"Fbxo31",0.0788065181783525,-0.319072518107138,0.746,0.829,1
"Setx",0.0790148043809948,0.268337201859685,0.709,0.714,1
"Lig1",0.0790976345265259,-0.337604223787596,0.114,0.257,1
"Cnot6l",0.0793228955083123,0.333963492666704,0.776,0.743,1
"Pcdh8",0.0794023520352243,0.484219183150171,0.261,0.2,1
