"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Synpr",0,2.2863670657163,0.887,0.116,0,"5","Synpr"
"Cux2",0,1.812344712522,0.88,0.06,0,"5","Cux2"
"Rorb",0,1.72578955443645,0.845,0.139,0,"5","Rorb"
"Tnnc1",0,1.61457630202172,0.663,0.132,0,"5","Tnnc1"
"Marcksl1",0,1.59893745811487,0.771,0.177,0,"5","Marcksl1"
"Krt12",0,1.59800394740102,0.84,0.14,0,"5","Krt12"
"A830036E02Rik",0,1.4633665757957,0.832,0.156,0,"5","A830036E02Rik"
"Camk2n2",0,1.38716391754535,0.993,0.495,0,"5","Camk2n2"
"Cdkn1c",0,1.36829931189701,0.687,0.104,0,"5","Cdkn1c"
"Cpne4",0,1.35470160416461,0.965,0.392,0,"5","Cpne4"
"Prdm8",0,1.33367504871054,0.776,0.1,0,"5","Prdm8"
"Lcorl",0,1.28240351686397,0.946,0.402,0,"5","Lcorl"
"Coch",0,1.24247151680945,0.716,0.066,0,"5","Coch"
"Medag",0,1.23698409359801,0.734,0.141,0,"5","Medag"
"Vstm2l",0,1.23390684985146,0.948,0.288,0,"5","Vstm2l"
"Epha4",0,1.21473436178431,0.997,0.813,0,"5","Epha4"
"Nrsn1",0,1.14209188632554,0.999,0.968,0,"5","Nrsn1"
"Gpr83",0,1.13628347785685,0.642,0.092,0,"5","Gpr83"
"Scn7a",0,1.1224784398409,0.495,0.022,0,"5","Scn7a"
"Cpne9",0,1.11230242943554,0.666,0.106,0,"5","Cpne9"
"Wls",0,1.10121839120631,0.84,0.201,0,"5","Wls"
"D16Ertd472e",0,1.08907051070287,0.639,0.078,0,"5","D16Ertd472e"
"Igsf3",0,1.08679440656569,0.633,0.102,0,"5","Igsf3"
"Spats2l",0,0.978451183625894,0.756,0.176,0,"5","Spats2l"
"Mef2c",0,0.977345919396031,1,0.999,0,"5","Mef2c"
"Tcap",0,0.942040737960452,0.376,0.027,0,"5","Tcap"
"Ptgfrn",0,0.940811301223584,0.621,0.101,0,"5","Ptgfrn"
"Adcyap1",0,0.938973410452197,0.64,0.112,0,"5","Adcyap1"
"Ptchd4",0,0.85005709628928,0.425,0.044,0,"5","Ptchd4"
"Gm29674",0,0.761749585336107,0.405,0.038,0,"5","Gm29674"
"Hpca",8.85506480556114e-305,1.12999396840594,0.994,0.842,1.71735126839053e-300,"5","Hpca"
"Nr2f1",2.12499358359537e-302,1.1339981947096,0.994,0.81,4.12121255602487e-298,"5","Nr2f1"
"Atp1b2",1.7497478893402e-290,1.15517393409121,0.964,0.423,3.39346105658638e-286,"5","Atp1b2"
"Col26a1",1.11195695284872e-288,0.545023910602525,0.27,0.014,2.15652931435481e-284,"5","Col26a1"
"Htr2a",4.96312261184669e-287,1.05523409717224,0.672,0.141,9.62547999341546e-283,"5","Htr2a"
"Plxnd1",8.94522583405538e-285,0.95440233007056,0.578,0.102,1.7348370982567e-280,"5","Plxnd1"
"Rmst",8.0531867487921e-284,1.14617540516739,0.823,0.238,1.56183503806074e-279,"5","Rmst"
"Crhr1",1.24744185511467e-283,0.932453720758451,0.676,0.149,2.4192887338094e-279,"5","Crhr1"
"Chn2",5.28486360223991e-283,1.12651880686664,0.848,0.277,1.02494644701841e-278,"5","Chn2"
"Neurod1",2.39157364276162e-279,0.945987040534784,0.655,0.138,4.63821792277189e-275,"5","Neurod1"
"Kcnh5",8.92046698463567e-278,0.850205432327765,0.428,0.053,1.73003536700024e-273,"5","Kcnh5"
"Arpp21",2.26400272993547e-275,0.784701213730373,0.999,0.997,4.39080689443685e-271,"5","Arpp21"
"Camk2n1",3.25073557333588e-274,0.9120646571067,1,0.993,6.3044765709276e-270,"5","Camk2n1"
"Gpc6",1.92338601997174e-273,0.968843170949255,0.733,0.177,3.7302148471332e-269,"5","Gpc6"
"Plcl1",4.905142236192e-271,0.813791800575117,0.559,0.1,9.51303285287077e-267,"5","Plcl1"
"Fat3",3.51941016649091e-269,1.15153435740967,0.961,0.531,6.82554407689248e-265,"5","Fat3"
"AI593442",2.13276834845788e-268,1.08151905134925,0.994,0.8,4.13629093499922e-264,"5","AI593442"
"Nrn1",6.99100057497663e-268,1.14690735448152,0.999,0.7,1.35583465151097e-263,"5","Nrn1"
"Slc30a3",2.34633941097286e-267,1.08773172032535,0.923,0.285,4.55049065364076e-263,"5","Slc30a3"
"Grm2",2.00191950534531e-264,1.06163652000485,0.807,0.259,3.88252268866669e-260,"5","Grm2"
"Pkib",2.7473223204397e-264,1.10289232779592,0.898,0.34,5.32815690826076e-260,"5","Pkib"
"Myo1b",2.5377166539561e-262,0.728733513997086,0.504,0.078,4.92164767868246e-258,"5","Myo1b"
"Lmo4",4.11927273890987e-259,0.618990553235843,1,0.993,7.9889175498418e-255,"5","Lmo4"
"Epb41l2",1.41408637003459e-255,0.9165519577728,0.631,0.139,2.74247910604509e-251,"5","Epb41l2"
"Rassf3",3.7221380383636e-253,0.904393564502413,0.679,0.163,7.21871451160237e-249,"5","Rassf3"
"Efna5",8.72202999350116e-252,1.01741905463377,0.848,0.294,1.69155049693961e-247,"5","Efna5"
"Cdh8",6.91928973126967e-251,0.977754613141917,0.701,0.19,1.34192705048244e-246,"5","Cdh8"
"Ajap1",3.65948544661732e-248,1.00103249335585,0.904,0.324,7.09720607516962e-244,"5","Ajap1"
"Rims3",3.90323537962222e-248,1.01819513957936,0.91,0.384,7.56993469523933e-244,"5","Rims3"
"Pou3f2",9.89120815064775e-247,0.933081088609599,0.692,0.171,1.91830090873662e-242,"5","Pou3f2"
"Dock4",3.72712744337422e-243,1.00567377465423,0.981,0.691,7.22839096367996e-239,"5","Dock4"
"Fam19a1",1.66318429484115e-242,0.772117865333312,0.835,0.215,3.22557962141492e-238,"5","Fam19a1"
"Etnk2",3.67335452282685e-240,0.819162456835169,0.515,0.093,7.12410376157039e-236,"5","Etnk2"
"A330008L17Rik",6.81637861544521e-237,0.742165219696632,0.479,0.08,1.32196846867944e-232,"5","A330008L17Rik"
"Kcnab1",3.53940550507341e-227,0.943494634937605,0.958,0.437,6.86432303653937e-223,"5","Kcnab1"
"R3hdm1",1.49915762115583e-226,0.801185932152778,0.999,0.989,2.90746629046962e-222,"5","R3hdm1"
"Syt4",1.02200527742614e-225,0.687638542124107,1,0.998,1.98207703504025e-221,"5","Syt4"
"Cpne5",2.3652305637653e-225,1.00214483760311,0.939,0.399,4.58712815536643e-221,"5","Cpne5"
"Thsd7a",5.60100537839793e-225,0.772399366089469,0.309,0.031,1.08625898308649e-220,"5","Thsd7a"
"Phactr2",1.7639638311089e-224,0.599392312359586,0.334,0.037,3.4210314540526e-220,"5","Phactr2"
"BC030499",4.36599801484512e-221,1.03011174337961,0.814,0.299,8.46741654999062e-217,"5","BC030499"
"Necab1",1.9153563054702e-220,0.963856335488241,0.983,0.687,3.71464201882891e-216,"5","Necab1"
"Rreb1",3.23956585162845e-220,0.691420128871605,0.399,0.057,6.28281401264822e-216,"5","Rreb1"
"Dkkl1",1.28952320633828e-216,1.0149909789486,0.784,0.262,2.50090130637246e-212,"5","Dkkl1"
"Hgf",6.80056794071515e-215,0.51231532332925,0.267,0.023,1.3189021464223e-210,"5","Hgf"
"Car10",1.37090462739474e-214,0.916450491330333,0.991,0.704,2.65873243436935e-210,"5","Car10"
"Cspg5",1.49223902597848e-213,0.673987065337433,1,0.965,2.89404836698267e-209,"5","Cspg5"
"Hrh3",1.43121681063024e-212,0.952701121560632,0.896,0.386,2.77570188253628e-208,"5","Hrh3"
"Myh14",6.76766449255091e-211,0.69171558967761,0.459,0.079,1.31252085168532e-206,"5","Myh14"
"Cck",1.87943411909342e-210,1.10025372001667,1,0.626,3.64497453056978e-206,"5","Cck"
"Bok",4.62071585560387e-208,1.06896144959623,0.882,0.416,8.96141633035814e-204,"5","Bok"
"Cd44",9.45477507596099e-207,0.707577615170253,0.421,0.07,1.83365907823187e-202,"5","Cd44"
"Dlgap1",3.39294471478427e-206,0.495842865554371,1,0.998,6.5802769798526e-202,"5","Dlgap1"
"Tspan4",1.30050643395605e-205,0.671338977864211,0.431,0.075,2.52220217801435e-201,"5","Tspan4"
"Fndc5",1.04533900784432e-203,0.941839076729674,0.849,0.362,2.02733047181327e-199,"5","Fndc5"
"Gcnt2",1.09525789986455e-203,0.711508339937158,0.515,0.108,2.1241431709973e-199,"5","Gcnt2"
"Nyap2",5.75244561312041e-203,0.934777881457129,0.927,0.549,1.11562930220857e-198,"5","Nyap2"
"Mylk3",6.73271112165899e-202,0.456263058471011,0.263,0.024,1.30574199493454e-197,"5","Mylk3"
"Klhdc8a",2.13501902422159e-201,0.812638114964997,0.659,0.183,4.14065589557536e-197,"5","Klhdc8a"
"Pdzrn3",2.59196798442967e-199,0.662256829312917,0.482,0.094,5.0268627090029e-195,"5","Pdzrn3"
"Fbxw7",4.20455151920768e-198,0.597345906535022,0.999,0.982,8.15430721635137e-194,"5","Fbxw7"
"Hkdc1",1.6412908318256e-197,0.605093303541712,0.38,0.06,3.18311943924257e-193,"5","Hkdc1"
"Rora",2.17468438891213e-196,1.00043902536465,0.864,0.409,4.21758290385618e-192,"5","Rora"
"Htr2c",1.5453241610646e-195,0.436787740255227,0.431,0.071,2.99700167796869e-191,"5","Htr2c"
"Ube2e3",2.15018496812405e-195,0.803865121320354,0.978,0.773,4.17006872717978e-191,"5","Ube2e3"
"Lrfn5",2.31162675072339e-193,0.674543387020029,0.996,0.915,4.48316892035294e-189,"5","Lrfn5"
"Lhfp",1.71234855719856e-190,0.910994492683217,0.803,0.338,3.32092879183089e-186,"5","Lhfp"
"Ptprk",2.79973208530593e-190,0.746217286318104,0.882,0.319,5.42980040624232e-186,"5","Ptprk"
"Cntn4",4.15225520873513e-190,0.84746490501057,0.846,0.369,8.05288375182091e-186,"5","Cntn4"
"Slc12a5",1.03565457005466e-189,0.570108699916576,1,0.988,2.00854847316401e-185,"5","Slc12a5"
"Kcnip4",1.60986881736514e-189,0.845186388955436,0.971,0.574,3.12217958439795e-185,"5","Kcnip4"
"Bicc1",1.21939927736562e-187,0.640516543441297,0.421,0.076,2.36490295852289e-183,"5","Bicc1"
"Slit2",2.68625182712225e-187,0.806103374250915,0.785,0.295,5.2097167935209e-183,"5","Slit2"
"Cnr1",3.80424868760551e-187,0.897474739731681,0.967,0.486,7.37795990474214e-183,"5","Cnr1"
"Plch2",1.3135621834584e-186,0.80256530839967,0.723,0.242,2.54752249859922e-182,"5","Plch2"
"Cpne8",5.8257392659022e-184,0.824426885928158,0.756,0.271,1.12984387322907e-179,"5","Cpne8"
"Gng4",1.39419557143884e-183,0.881167158329266,0.772,0.312,2.70390289124848e-179,"5","Gng4"
"Ttc28",2.52969288126101e-183,0.828625540082111,0.617,0.178,4.90608637391761e-179,"5","Ttc28"
"Pcdh15",6.87197245245009e-183,0.873708217450223,0.882,0.406,1.33275033742817e-178,"5","Pcdh15"
"2900055J20Rik",1.25182287372366e-180,0.774587427298458,0.978,0.631,2.42778528129967e-176,"5","2900055J20Rik"
"Grin3a",3.45379900101516e-180,0.892614953194538,0.705,0.223,6.69829778256881e-176,"5","Grin3a"
"Slc39a10",4.64693749848877e-178,0.638147079662397,0.997,0.957,9.01227058456913e-174,"5","Slc39a10"
"Rgs4",4.94439281840692e-177,0.933957625331782,0.997,0.928,9.58915543201839e-173,"5","Rgs4"
"Tcf4",1.02544147317672e-176,0.500711640930058,1,0.993,1.98874119307892e-172,"5","Tcf4"
"Syn2",4.11265109059954e-176,0.528100297082312,1,0.996,7.97607552510874e-172,"5","Syn2"
"Cntn5",2.13609198717358e-175,0.887634405385604,0.872,0.457,4.14273679992444e-171,"5","Cntn5"
"Bmp1",2.62191705609384e-175,0.712768399142566,0.597,0.168,5.08494593858838e-171,"5","Bmp1"
"Robo2",3.06181698967036e-175,0.825846611988649,0.938,0.528,5.93808786976669e-171,"5","Robo2"
"Gpr153",4.38355285365192e-175,0.506884430987198,0.277,0.033,8.50146240437254e-171,"5","Gpr153"
"Enpp2",5.29169336875077e-175,0.798467843361879,0.7,0.228,1.02627101193552e-170,"5","Enpp2"
"Kcnb2",3.23357082454178e-174,0.815727543240331,0.932,0.533,6.27118725711632e-170,"5","Kcnb2"
"Nrxn1",2.58135137580875e-173,0.491155225697001,0.999,0.998,5.0062728582435e-169,"5","Nrxn1"
"Bdnf",1.16942401490479e-171,1.08686298098749,0.816,0.366,2.26798093450635e-167,"5","Bdnf"
"Sox9",1.76715043277575e-170,0.943498118779553,0.583,0.16,3.4272115493253e-166,"5","Sox9"
"Wnt4",9.82963875932009e-169,0.851227325758194,0.797,0.324,1.90636014098254e-164,"5","Wnt4"
"Osbpl1a",2.54541485788916e-168,0.572463614884056,0.997,0.979,4.93657757539024e-164,"5","Osbpl1a"
"Foxp1",1.3220086328459e-166,0.631786270081055,0.999,0.943,2.56390354254133e-162,"5","Foxp1"
"Fhod3",1.42442171131131e-166,0.811797905926553,0.772,0.342,2.76252346691715e-162,"5","Fhod3"
"Dact2",1.77447986182e-166,0.762160595492478,0.692,0.248,3.44142624401371e-162,"5","Dact2"
"Kalrn",2.92546245826563e-165,0.490665461371772,0.999,0.99,5.67364189156036e-161,"5","Kalrn"
"Gabra2",1.390625378755e-164,0.708678581977603,0.964,0.576,2.69697885955745e-160,"5","Gabra2"
"Dbpht2",1.82741167876375e-164,0.686704812270177,0.988,0.864,3.54408220979441e-160,"5","Dbpht2"
"Bhlhe40",5.6881406413014e-164,0.711284922629639,0.817,0.315,1.10315799597399e-159,"5","Bhlhe40"
"Zfp703",2.73514461857777e-163,0.750598095185936,0.634,0.203,5.30453947326972e-159,"5","Zfp703"
"Nudt4",4.27250361099987e-163,0.787779103990288,0.98,0.826,8.28609350317314e-159,"5","Nudt4"
"Rtn4rl1",4.46843633888388e-163,0.714182227300995,0.785,0.28,8.66608543563139e-159,"5","Rtn4rl1"
"Tshz1",3.00676334962957e-161,0.816638706112436,0.594,0.19,5.83131684027159e-157,"5","Tshz1"
"Syt17",4.18543965864564e-161,0.640757929303558,0.888,0.317,8.11724167397734e-157,"5","Syt17"
"Hdac9",1.65183838977557e-160,0.768835535528802,0.752,0.305,3.20357537313074e-156,"5","Hdac9"
"Itga4",4.20780551350734e-160,0.566222054534193,0.358,0.063,8.16061801289613e-156,"5","Itga4"
"Ntng1",3.16545140088772e-158,0.674037727161323,0.705,0.224,6.13907644688165e-154,"5","Ntng1"
"Gfra2",1.28367625324121e-157,0.755020124034805,0.965,0.8,2.489561725536e-153,"5","Gfra2"
"Edil3",2.68998958592493e-157,0.720302531717203,0.922,0.472,5.21696580294281e-153,"5","Edil3"
"Gm12027",1.02924985875909e-156,0.733810593339505,0.692,0.249,1.99612717607738e-152,"5","Gm12027"
"Spock3",1.31128018548037e-156,0.886705647316532,0.698,0.26,2.54309679172062e-152,"5","Spock3"
"C1ql3",1.66627596979727e-156,0.746992571614144,0.999,0.491,3.23157561582482e-152,"5","C1ql3"
"Herc6",1.68717427721002e-154,0.827494888716571,0.723,0.306,3.27210579322111e-150,"5","Herc6"
"Nol4",2.76643229383997e-154,0.623169704393125,0.987,0.917,5.36521879067325e-150,"5","Nol4"
"Kcnq3",3.72106339537158e-153,0.653787814256328,0.99,0.882,7.21663034898364e-149,"5","Kcnq3"
"Cnih3",6.46782860299323e-152,0.736943087801622,0.967,0.757,1.25437067926451e-147,"5","Cnih3"
"Prmt8",8.68900307508337e-152,0.791431026775548,0.862,0.508,1.68514525638167e-147,"5","Prmt8"
"Nnmt",2.62729607243084e-151,0.52742899672077,0.305,0.048,5.09537800287237e-147,"5","Nnmt"
"Gria4",7.15238195224771e-151,0.775877928676829,0.868,0.526,1.38713295581892e-146,"5","Gria4"
"Dnajc21",1.89830975432423e-149,0.918381286769494,0.865,0.559,3.68158193753642e-145,"5","Dnajc21"
"Rimbp2",6.05671233836368e-148,0.748454904710182,0.946,0.644,1.17463879090225e-143,"5","Rimbp2"
"Rgs8",6.20370140874438e-147,0.784910985707009,0.723,0.308,1.20314585121189e-142,"5","Rgs8"
"4833422C13Rik",2.78512789706624e-146,0.691608128099003,0.541,0.162,5.40147704357027e-142,"5","4833422C13Rik"
"Camk2d",5.39528438647964e-146,0.73869857918314,0.949,0.539,1.04636145391386e-141,"5","Camk2d"
"Acsl5",7.20140768454446e-146,0.769706987627954,0.836,0.463,1.39664100634055e-141,"5","Acsl5"
"Mgat5b",1.71631129944161e-145,0.745137147614813,0.801,0.39,3.32861413413707e-141,"5","Mgat5b"
"Fam212b",6.83316075353442e-144,0.693897060707406,0.939,0.662,1.32522319654046e-139,"5","Fam212b"
"Gpr26",2.09123626789346e-143,0.70491148419321,0.954,0.748,4.05574361795258e-139,"5","Gpr26"
"Phlda1",2.78961408973853e-142,0.844451708178817,0.839,0.451,5.41017756563891e-138,"5","Phlda1"
"Cacna1i",2.41756052654011e-139,0.754152168886379,0.747,0.34,4.68861688517188e-135,"5","Cacna1i"
"Rnf144a",2.68097113584725e-139,0.661860786297351,0.628,0.225,5.19947542086215e-135,"5","Rnf144a"
"barcode1",4.77261241451561e-138,1.37359603947256,0.716,0.289,9.25600451671157e-134,"5","barcode1"
"Cacna1g",1.66935559713312e-137,0.67918627048751,0.755,0.318,3.23754824507997e-133,"5","Cacna1g"
"Igfbp5",1.08598773243748e-135,0.751668830262614,0.903,0.593,2.10616460828925e-131,"5","Igfbp5"
"Lingo1",2.72225500352884e-135,0.502659733031573,0.997,0.964,5.27954135384383e-131,"5","Lingo1"
"Ypel2",2.25364956384294e-133,0.702478161778582,0.91,0.629,4.370727964117e-129,"5","Ypel2"
"Ptpn5",2.26818862030286e-133,0.623422056660269,0.961,0.837,4.39892501021536e-129,"5","Ptpn5"
"Car4",2.99308045303836e-133,0.647074482693831,0.466,0.124,5.8047802306226e-129,"5","Car4"
"Hs3st1",7.13527129264594e-133,0.459302300138001,0.261,0.04,1.38381451449575e-128,"5","Hs3st1"
"Tspan17",1.03939561367769e-132,0.711719982033048,0.868,0.51,2.0158038531665e-128,"5","Tspan17"
"Rasgef1c",1.16347712124278e-132,0.630154609864307,0.534,0.164,2.25644752893826e-128,"5","Rasgef1c"
"Plagl1",2.11912337914435e-132,0.627208480010807,0.415,0.104,4.10982788151256e-128,"5","Plagl1"
"Cdk2ap1",2.21031484372335e-132,0.73444272437137,0.848,0.476,4.28668460791707e-128,"5","Cdk2ap1"
"Stxbp1",3.29664727102209e-132,0.331136479955167,1,0.998,6.39351771742025e-128,"5","Stxbp1"
"Pam",4.80796980838718e-132,0.739235532646945,0.896,0.591,9.3245766463861e-128,"5","Pam"
"Lrrc4c",2.15216479203983e-131,0.62303631583905,0.983,0.85,4.17390839768204e-127,"5","Lrrc4c"
"Camk1g",1.23358166410958e-130,0.593585280191874,0.475,0.134,2.39240827937412e-126,"5","Camk1g"
"Wfdc18",1.34400776658537e-130,0.764084957654996,0.363,0.082,2.60656866251566e-126,"5","Wfdc18"
"Prag1",7.96241017963591e-130,0.587813713722065,0.501,0.141,1.54422983023859e-125,"5","Prag1"
"Pmepa1",3.42471083023408e-129,0.678711526531274,0.94,0.723,6.64188418415598e-125,"5","Pmepa1"
"Cdkl5",7.50614719908815e-128,0.517771527154351,0.991,0.951,1.45574218779116e-123,"5","Cdkl5"
"Pcsk2",7.66228073220661e-128,0.402735954774994,0.999,0.991,1.48602272520415e-123,"5","Pcsk2"
"Fhl1",1.36007306600195e-127,0.662481316562467,0.776,0.354,2.63772570420418e-123,"5","Fhl1"
"Slc2a13",1.75200381893101e-127,0.649199863060874,0.877,0.483,3.39783620643479e-123,"5","Slc2a13"
"Sphkap",4.39626207536235e-127,0.523720906759551,0.987,0.855,8.52611066895774e-123,"5","Sphkap"
"Ing2",1.52141930704556e-126,0.648865547726597,0.935,0.736,2.95064060408415e-122,"5","Ing2"
"Tle1",2.32723530419001e-126,0.588485034396522,0.525,0.165,4.51344014894611e-122,"5","Tle1"
"Bhlhe22",3.31594516181165e-126,0.507572255888212,0.688,0.242,6.43094404681752e-122,"5","Bhlhe22"
"Ccdc136",2.3289777807513e-125,0.724191507468717,0.882,0.628,4.51681950798907e-121,"5","Ccdc136"
"Glt8d2",1.42763958867832e-124,0.676807994031073,0.656,0.271,2.76876421828273e-120,"5","Glt8d2"
"Trpc6",3.63621787155743e-124,0.453383077449644,0.321,0.063,7.05208094009849e-120,"5","Trpc6"
"Slc24a3",1.06153380227695e-123,0.616944943640159,0.705,0.27,2.05873865613592e-119,"5","Slc24a3"
"Ntm",2.55341921769169e-123,0.614826214021118,0.99,0.72,4.95210123079126e-119,"5","Ntm"
"Exph5",2.6050017416972e-123,0.579558168314484,0.415,0.107,5.05214037784755e-119,"5","Exph5"
"Sorbs2",7.75930853810089e-123,0.496525011880625,0.993,0.957,1.50484029787929e-118,"5","Sorbs2"
"Tmem178b",1.35209451449906e-120,0.669338751676165,0.904,0.578,2.62225210141948e-116,"5","Tmem178b"
"Slc4a3",3.47555625907134e-120,0.62274534052164,0.925,0.635,6.74049380884295e-116,"5","Slc4a3"
"Heg1",4.14493867720949e-120,0.47136511241031,0.287,0.054,8.03869407058009e-116,"5","Heg1"
"Slc6a17",1.1796334787012e-119,0.502537184490337,0.99,0.956,2.28778116859311e-115,"5","Slc6a17"
"Mapk4",1.27997155092764e-119,0.581101551146514,0.517,0.165,2.48237682586906e-115,"5","Mapk4"
"Trpc5",6.07289963005089e-119,0.546323193049603,0.62,0.215,1.17777815425207e-114,"5","Trpc5"
"Syn1",9.87365850116977e-119,0.363159265286643,0.997,0.992,1.91489732971687e-114,"5","Syn1"
"Arpp19",2.83464747046911e-118,0.437866816017801,0.997,0.991,5.4975153042278e-114,"5","Arpp19"
"Zmat4",7.51071109651683e-118,0.675132535423256,0.835,0.476,1.45662731005847e-113,"5","Zmat4"
"Rab3c",4.06818650792786e-117,0.518794664053976,0.984,0.864,7.88984091347529e-113,"5","Rab3c"
"6330403K07Rik",4.48688224935443e-116,0.380984062365815,1,0.992,8.70185943439798e-112,"5","6330403K07Rik"
"Dusp14",5.76146140380295e-116,0.672124772550725,0.922,0.658,1.11737782465354e-111,"5","Dusp14"
"Zbtb18",2.48335836627223e-114,0.46250101825255,0.999,0.963,4.81622521554835e-110,"5","Zbtb18"
"Gpr88",4.9937151146334e-114,0.535875962474679,0.466,0.129,9.68481109332001e-110,"5","Gpr88"
"Serf2",5.4289096171925e-113,0.354677577548783,0.999,0.988,1.05288273115831e-108,"5","Serf2"
"Nlk",2.67600018425076e-112,0.533602946612352,0.97,0.828,5.18983475733592e-108,"5","Nlk"
"Arhgap32",9.23954775275133e-112,0.439147866791398,0.996,0.947,1.79191789116859e-107,"5","Arhgap32"
"Dusp6",1.53794473538814e-110,0.71967336220141,0.82,0.468,2.98269001981175e-106,"5","Dusp6"
"Nwd2",2.38336468278402e-110,0.618404732941751,0.919,0.54,4.62229746579133e-106,"5","Nwd2"
"Ttc3",7.92994373495313e-110,0.265789246169041,1,1,1.53793328795681e-105,"5","Ttc3"
"Rbm24",3.05200631500463e-109,0.681085824535036,0.628,0.274,5.91906104731997e-105,"5","Rbm24"
"Rapgef5",9.75583553245101e-109,0.569497866730382,0.927,0.569,1.89204674316355e-104,"5","Rapgef5"
"Plcxd2",2.28969585836874e-108,0.567972112838746,0.673,0.287,4.44063614772033e-104,"5","Plcxd2"
"Vldlr",2.4139627376599e-108,0.618743020482747,0.846,0.495,4.68163933341762e-104,"5","Vldlr"
"Nptxr",1.24400119193911e-107,0.5683607220565,0.999,0.7,2.41261591164672e-103,"5","Nptxr"
"Sccpdh",1.45534248374658e-107,0.756155235114001,0.824,0.54,2.82249121297812e-103,"5","Sccpdh"
"Tmem145",2.20061757531103e-107,0.662368497175022,0.611,0.262,4.26787772555821e-103,"5","Tmem145"
"Rtn4r",3.22191058517108e-107,0.604270648485759,0.874,0.499,6.2485733888808e-103,"5","Rtn4r"
"Srgap3",4.40211816153496e-107,0.542029764594827,0.932,0.529,8.5374679624809e-103,"5","Srgap3"
"Nectin1",7.5026853996093e-107,0.574395297107981,0.552,0.194,1.45507080640023e-102,"5","Nectin1"
"A330009N23Rik",9.65787689129227e-107,0.58435385562725,0.538,0.199,1.87304864429722e-102,"5","A330009N23Rik"
"Npy1r",2.2662895876969e-106,0.646839882829005,0.72,0.342,4.39524202637936e-102,"5","Npy1r"
"1110002E22Rik",2.68146060944009e-106,0.423250560595325,0.27,0.053,5.20042470594811e-102,"5","1110002E22Rik"
"Grk5",3.76518705939067e-106,0.441760547246723,0.324,0.076,7.30220378298226e-102,"5","Grk5"
"Nrgn",1.14066061459211e-105,0.494089811570909,1,0.996,2.21219719593993e-101,"5","Nrgn"
"Boc",2.70231737604181e-105,0.431549089876809,0.255,0.048,5.24087431909548e-101,"5","Boc"
"Etv6",4.15499719080219e-105,0.606452655559875,0.62,0.254,8.05820155184176e-101,"5","Etv6"
"Jsrp1",4.25633676592067e-105,0.765007513671164,0.581,0.231,8.25473952382656e-101,"5","Jsrp1"
"Kcnip2",3.58451126280944e-104,0.689658820461266,0.753,0.404,6.95180114309264e-100,"5","Kcnip2"
"6430548M08Rik",5.24360282372091e-104,0.587282627757141,0.907,0.63,1.01694433163243e-99,"5","6430548M08Rik"
"Thrb",7.79948640226391e-104,0.536895109426229,0.964,0.785,1.51263239285506e-99,"5","Thrb"
"Galnt17",8.63727219442811e-104,0.587383104321908,0.891,0.579,1.67511256938739e-99,"5","Galnt17"
"Pgbd5",3.8001320813457e-103,0.499714223092981,0.98,0.851,7.36997615856185e-99,"5","Pgbd5"
"Osbp2",3.95692039465435e-103,0.649184964762714,0.837,0.554,7.67405141339265e-99,"5","Osbp2"
"Pcbd1",8.46911472952444e-103,0.542040778795453,0.402,0.118,1.64250011064397e-98,"5","Pcbd1"
"Golga4",9.81471877035916e-103,0.575506617326085,0.955,0.84,1.90346655832346e-98,"5","Golga4"
"Sytl2",1.95377269105683e-102,0.623143696526238,0.865,0.581,3.78914675703561e-98,"5","Sytl2"
"Cdkn1a",3.04308953097152e-102,0.648140657178921,0.731,0.359,5.90176783636617e-98,"5","Cdkn1a"
"Myo16",6.42071477396295e-102,0.571255669328797,0.398,0.119,1.24523342326237e-97,"5","Myo16"
"Fam81a",1.08012011141253e-101,0.386427825129987,0.999,0.975,2.09478494407347e-97,"5","Fam81a"
"Fam213b",3.29470206260855e-101,0.51037682403256,0.975,0.843,6.38974518022301e-97,"5","Fam213b"
"Cap2",1.29545164593283e-100,0.489536262152228,0.984,0.913,2.51239892212213e-96,"5","Cap2"
"Gpr158",1.89811041000431e-100,0.582934301933831,0.962,0.831,3.68119532916235e-96,"5","Gpr158"
"Rasgrf2",2.03518025193284e-100,0.595578806595502,0.817,0.41,3.94702858059855e-96,"5","Rasgrf2"
"Fam19a5",6.5033610662784e-100,0.558067235417476,0.878,0.586,1.26126184519403e-95,"5","Fam19a5"
"C530008M17Rik",9.84574127108816e-100,0.579655303472043,0.855,0.601,1.90948306211484e-95,"5","C530008M17Rik"
"Prr13",1.5713247051443e-99,0.584240336230553,0.917,0.659,3.04742713315686e-95,"5","Prr13"
"Cacna2d1",4.28618423643033e-99,0.410133255311659,0.993,0.968,8.31262570813297e-95,"5","Cacna2d1"
"A830029E22Rik",6.45432452376114e-99,0.613265541744124,0.419,0.132,1.25175169813823e-94,"5","A830029E22Rik"
"Lhx2",1.62907448885635e-98,0.523962638983231,0.544,0.191,3.15942706368801e-94,"5","Lhx2"
"Mgat5",2.82833905677872e-98,0.511619904275054,0.877,0.502,5.48528076671666e-94,"5","Mgat5"
"Ptn",2.9469538360889e-98,0.671091698413617,0.913,0.7,5.71532226971082e-94,"5","Ptn"
"Frrs1l",3.34005998796618e-97,0.388047612962759,0.999,0.996,6.47771234066161e-93,"5","Frrs1l"
