"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene"
"Scube1",4.60581507957407e-08,0.281797836117023,0.596,0.35,0.00084843719580834,"DMS+MD","Scube1"
"Dnajc21",4.85152201202324e-08,0.435421177080173,0.86,0.684,0.000893698869834801,"DMS+MD","Dnajc21"
"Trhr",5.45607079820092e-08,0.40462481305969,0.404,0.185,0.00100506280173659,"DMS+MD","Trhr"
"Dkkl1",1.32194633050505e-07,0.486219764487598,0.603,0.418,0.00243515733542335,"DMS+MD","Dkkl1"
"Pdzrn3",4.80568224591177e-07,0.292254364503116,0.382,0.181,0.00885254726519408,"DMS+MD","Pdzrn3"
"Dusp6",1.02775113264851e-06,0.322263331790777,0.824,0.621,0.0189322036145183,"DMS+MD","Dusp6"
"Chn2",1.49932940264751e-06,0.439440776534476,0.581,0.39,0.0276191469261697,"DMS+MD","Chn2"
"Rora",1.62482405447969e-06,0.4595461347573,0.691,0.538,0.0299308839075705,"DMS+MD","Rora"
"Npas4",2.26457576689809e-06,0.260904333455164,0.919,0.75,0.0417157502020296,"DMS+MD","Npas4"
"Nr4a1",2.90135277608814e-06,0.320734866876322,0.904,0.75,0.0534458194883195,"DMS+MD","Nr4a1"
"Atp1b2",2.95204920519129e-06,0.315920953006513,0.772,0.563,0.0543796984088287,"DMS+MD","Atp1b2"
"Smad7",4.54889769600309e-06,0.279786092297258,0.772,0.571,0.0837952444580729,"DMS+MD","Smad7"
"B3glct",5.16216986090132e-06,0.279744491474625,0.618,0.403,0.0950923310076633,"DMS+MD","B3glct"
"Fam19a1",6.32063419335839e-06,0.329103086768565,0.618,0.405,0.116432402475855,"DMS+MD","Fam19a1"
"Rims3",8.36463296991028e-06,0.363548981644984,0.662,0.515,0.154084903938717,"DMS+MD","Rims3"
"Plcxd2",8.90435076969158e-06,0.265190815842012,0.596,0.387,0.164027045528489,"DMS+MD","Plcxd2"
"R3hdm1",9.0982528637336e-06,0.284727357853048,1,0.997,0.167598916002837,"DMS+MD","R3hdm1"
"Lin7a",1.04622242837916e-05,0.303457827253739,0.757,0.582,0.192724633531724,"DMS+MD","Lin7a"
"Tgfb1i1",1.15504086475942e-05,0.251223049275081,0.5,0.3,0.212770077697332,"DMS+MD","Tgfb1i1"
"Marcksl1",1.34363907857506e-05,0.602685685062087,0.412,0.256,0.247511754664312,"DMS+MD","Marcksl1"
"Rab3c",1.43134376855303e-05,0.262693034666956,0.993,0.939,0.263667835605154,"DMS+MD","Rab3c"
"Pde10a",1.8476784524666e-05,0.250598597534287,0.949,0.848,0.340360847728873,"DMS+MD","Pde10a"
"Efna5",1.87791746598478e-05,0.313670764381495,0.64,0.442,0.345931176409056,"DMS+MD","Efna5"
"Coch",2.39023421409426e-05,0.428160809302829,0.346,0.192,0.440305044578303,"DMS+MD","Coch"
"Fat3",2.71681937752553e-05,0.262990424065463,0.831,0.665,0.500465297533978,"DMS+MD","Fat3"
"A2ml1",3.7577435166769e-05,0.32766878312908,0.338,0.174,0.692213933207051,"DMS+MD","A2ml1"
"Nectin1",3.89530339970088e-05,0.360446421332646,0.5,0.313,0.717553839258899,"DMS+MD","Nectin1"
"Cpne8",3.93829484163681e-05,0.297146124077589,0.574,0.382,0.725473292777917,"DMS+MD","Cpne8"
"Klhdc8a",4.8515355385148e-05,0.291360540137393,0.485,0.3,0.893701361549811,"DMS+MD","Klhdc8a"
"Pou6f2",5.1991101347904e-05,0.319456509359825,0.522,0.369,0.95772807792974,"DMS+MD","Pou6f2"
"Lhx2",5.39603046086046e-05,0.381919374743759,0.463,0.316,0.994002771195106,"DMS+MD","Lhx2"
"Phlda1",5.44771748950732e-05,0.306405046628617,0.721,0.542,1,"DMS+MD","Phlda1"
"Ptgfrn",6.98918205486205e-05,0.312878769459297,0.412,0.24,1,"DMS+MD","Ptgfrn"
"Zmat4",9.1100430479553e-05,0.286072806922665,0.721,0.546,1,"DMS+MD","Zmat4"
"Vstm2l",0.000132749484530799,0.32431694663338,0.662,0.483,1,"DMS+MD","Vstm2l"
"Camk2n2",0.000148395571831066,0.280143912613743,0.765,0.591,1,"DMS+MD","Camk2n2"
"Nrep",0.00015500854847142,0.275315739270291,0.713,0.54,1,"DMS+MD","Nrep"
"Deptor",0.000217681388180628,0.398143227217188,0.669,0.577,1,"DMS+MD","Deptor"
"Etv1",0.000357306922798774,0.434775353801467,0.647,0.567,1,"DMS+MD","Etv1"
"Gpc6",0.000370309425333008,0.305824360966455,0.478,0.319,1,"DMS+MD","Gpc6"
"Dleu7",0.000475726480804265,0.277414197689788,0.544,0.383,1,"DMS+MD","Dleu7"
"Slc24a3",0.000619511194956649,0.27696171684528,0.588,0.424,1,"DMS+MD","Slc24a3"
"Gpr88",0.000623421409887452,0.412240812126022,0.331,0.217,1,"DMS+MD","Gpr88"
"Il1rapl2",0.000683703979334765,0.279873357426335,0.338,0.199,1,"DMS+MD","Il1rapl2"
"Pkib",0.000892643306853182,0.328928880034248,0.625,0.481,1,"DMS+MD","Pkib"
"Galnt17",0.00246696143786437,0.251223167822521,0.794,0.679,1,"DMS+MD","Galnt17"
"Bicc1",0.0027091323555134,0.263271405044254,0.257,0.152,1,"DMS+MD","Bicc1"
"S100b",0.00300749931954301,0.326353994038234,0.279,0.165,1,"DMS+MD","S100b"
"Necab1",5.68184319386695e-23,0.692150339155411,0.99,0.784,1.04665233474223e-18,"DMS+BLA","Necab1"
"Stum",2.26884784922348e-22,0.648149341252231,0.98,0.571,4.17944462305458e-18,"DMS+BLA","Stum"
"Nptxr",1.43124783774034e-21,0.680661205954308,1,0.813,2.63650164190148e-17,"DMS+BLA","Nptxr"
"C1ql3",1.83038328152067e-21,0.619022862302079,1,0.69,3.37174904288922e-17,"DMS+BLA","C1ql3"
"Syt17",7.55634481953068e-19,0.614252756162927,0.909,0.5,1.39195427920575e-14,"DMS+BLA","Syt17"
"Camk2d",1.06305782590976e-18,0.654988915558054,0.96,0.636,1.95825882110836e-14,"DMS+BLA","Camk2d"
"Cnr1",1.32927042564991e-18,0.6500767287949,0.97,0.66,2.44864905108969e-14,"DMS+BLA","Cnr1"
"Cpne5",1.33787554172145e-18,0.445166916346492,0.96,0.558,2.46450053540507e-14,"DMS+BLA","Cpne5"
"Cnih3",5.1207497032768e-17,0.532653633369739,0.97,0.865,9.43293302840619e-13,"DMS+BLA","Cnih3"
"Syn2",1.50746360284956e-16,0.379793727716566,1,0.999,2.77689870280918e-12,"DMS+BLA","Syn2"
"Nwd2",3.50731310849939e-16,0.547055581582434,0.96,0.667,6.46082147716672e-12,"DMS+BLA","Nwd2"
"Srgap3",3.59039287704166e-16,0.527165009593389,0.96,0.689,6.61386271879845e-12,"DMS+BLA","Srgap3"
"Wnt4",5.3115076860487e-16,0.578178323997552,0.869,0.489,9.7843283084703e-12,"DMS+BLA","Wnt4"
"Fhl1",6.3343337036962e-16,0.421735269814603,0.879,0.475,1.16684761155788e-11,"DMS+BLA","Fhl1"
"Edil3",1.2011735173244e-15,0.561118172658232,0.929,0.611,2.21268173626328e-11,"DMS+BLA","Edil3"
"Nrn1",1.20245817806036e-15,0.455207813817124,1,0.773,2.21504820980499e-11,"DMS+BLA","Nrn1"
"Rtn4rl1",1.25262252412364e-15,0.454965962866074,0.828,0.419,2.30745595168816e-11,"DMS+BLA","Rtn4rl1"
"Kcnab1",1.31612945725383e-15,0.545829927446503,0.929,0.599,2.42444207320727e-11,"DMS+BLA","Kcnab1"
"Nell1",1.995952147018e-15,0.609822374473478,0.687,0.293,3.67674345002185e-11,"DMS+BLA","Nell1"
"Cck",2.11927256735193e-15,0.405606601614786,1,0.789,3.90391199631899e-11,"DMS+BLA","Cck"
"Mgat5",2.40476335563616e-15,0.473887270072639,0.949,0.629,4.42981457741737e-11,"DMS+BLA","Mgat5"
"Slc24a31",4.17210942764165e-15,0.693705085038407,0.788,0.42,7.68544277665868e-11,"DMS+BLA","Slc24a3"
"Rapgef5",7.18259401476151e-15,0.456801296873964,0.98,0.725,1.32310564345922e-10,"DMS+BLA","Rapgef5"
"Ajap1",1.22790522883939e-14,0.517882765664727,0.889,0.515,2.26192422204504e-10,"DMS+BLA","Ajap1"
"Nectin11",3.52540195847716e-14,0.661027438415537,0.687,0.31,6.49414294771077e-10,"DMS+BLA","Nectin1"
"6430548M08Rik",5.53813348656658e-14,0.516143961050993,0.919,0.785,1.02017956956043e-09,"DMS+BLA","6430548M08Rik"
"Pcdh15",6.47366433402365e-14,0.383489669245269,0.899,0.534,1.1925137069705e-09,"DMS+BLA","Pcdh15"
"Dgkb",6.87468691313956e-14,0.555489681053503,0.939,0.715,1.26638607626944e-09,"DMS+BLA","Dgkb"
"Kctd4",1.10422650369019e-13,0.482584524967606,0.899,0.548,2.03409564244771e-09,"DMS+BLA","Kctd4"
"Tmem178b",2.32902616216502e-13,0.463077873492853,0.949,0.711,4.29029909332419e-09,"DMS+BLA","Tmem178b"
"Mef2c",2.34612594357799e-13,0.399889360957358,1,1,4.32179860066501e-09,"DMS+BLA","Mef2c"
"Trim2",2.60374622133913e-13,0.376994131709238,1,0.997,4.79636091432882e-09,"DMS+BLA","Trim2"
"Fstl5",2.84209788287822e-13,0.547644409973668,0.778,0.456,5.23542851004997e-09,"DMS+BLA","Fstl5"
"Slc4a3",3.00370528617359e-13,0.367337370919291,0.99,0.755,5.53312550766036e-09,"DMS+BLA","Slc4a3"
"Syn1",4.81182854056097e-13,0.299939528309106,1,0.999,8.86386935456737e-09,"DMS+BLA","Syn1"
"Bhlhe22",6.14496237499175e-13,0.52970236881558,0.747,0.372,1.13196351909723e-08,"DMS+BLA","Bhlhe22"
"Slc2a13",6.86643504728183e-13,0.478402336396369,0.919,0.627,1.26486600005979e-08,"DMS+BLA","Slc2a13"
"Pkib1",9.48421151852642e-13,0.498260154797921,0.838,0.477,1.74708660382775e-08,"DMS+BLA","Pkib"
"Ntm",1.09991539850927e-12,0.448775078098841,0.99,0.815,2.02615415559392e-08,"DMS+BLA","Ntm"
"Rimbp2",1.47726592900363e-12,0.457251233970486,0.949,0.798,2.72127156781759e-08,"DMS+BLA","Rimbp2"
"Thsd4",2.48218736988485e-12,0.372628984738366,0.414,0.124,4.57243735406488e-08,"DMS+BLA","Thsd4"
"Syt4",3.62250341311614e-12,0.363902083544486,1,1,6.67301353730124e-08,"DMS+BLA","Syt4"
"Timp2",3.79217552273408e-12,0.520424189867996,0.98,0.893,6.98556653042844e-08,"DMS+BLA","Timp2"
"Atp6v1a",5.4963443521499e-12,0.263405075215106,1,1,1.01248159310953e-07,"DMS+BLA","Atp6v1a"
"Galnt171",6.32084324914272e-12,0.388331620666295,0.949,0.675,1.16436253492458e-07,"DMS+BLA","Galnt17"
"Zfp941",6.99588312537462e-12,0.403600234171671,0.737,0.378,1.28871163052526e-07,"DMS+BLA","Zfp941"
"Sccpdh",1.02015179560006e-11,0.594571142099856,0.848,0.666,1.87922162267487e-07,"DMS+BLA","Sccpdh"
"Bsn",1.1941442319105e-11,0.372599913567906,1,0.988,2.19973308960234e-07,"DMS+BLA","Bsn"
"Epha4",1.26869103593857e-11,0.421693304944414,1,0.927,2.33705575730244e-07,"DMS+BLA","Epha4"
"Mmd",1.532215167457e-11,0.31713798071684,1,0.993,2.82249355997255e-07,"DMS+BLA","Mmd"
"Fam126b",2.15901187056336e-11,0.359329855478691,1,0.985,3.97711576676476e-07,"DMS+BLA","Fam126b"
"Cpne7",2.78297463415979e-11,0.509070752146682,0.717,0.369,5.12651757358575e-07,"DMS+BLA","Cpne7"
"Wls",2.86542931156376e-11,0.459597172021706,0.697,0.348,5.2784073348316e-07,"DMS+BLA","Wls"
"4833422C13Rik",3.3460053648568e-11,0.475717720005129,0.596,0.26,6.1636764826027e-07,"DMS+BLA","4833422C13Rik"
"Clmn",3.49434711646269e-11,0.554854263848095,0.758,0.485,6.43693682323592e-07,"DMS+BLA","Clmn"
"Ptprs",3.73863879912623e-11,0.321272019563717,1,0.995,6.88694653187042e-07,"DMS+BLA","Ptprs"
"Cdh10",4.39692273223249e-11,0.41075713809045,0.909,0.613,8.09957136504546e-07,"DMS+BLA","Cdh10"
"Car10",6.78404319900427e-11,0.324650210424326,0.99,0.774,1.24968859768858e-06,"DMS+BLA","Car10"
"S100b1",8.34697045270084e-11,0.659991726153904,0.455,0.161,1.53759542709202e-06,"DMS+BLA","S100b"
"Ptprk",8.99158199765368e-11,0.319524200704811,0.798,0.467,1.65633931978779e-06,"DMS+BLA","Ptprk"
"Lmo4",9.78466911858054e-11,0.306991707649859,1,0.994,1.80243389833372e-06,"DMS+BLA","Lmo4"
"Man1a",1.2447733815015e-10,0.462198102631576,0.778,0.45,2.29299704606391e-06,"DMS+BLA","Man1a"
"Sox9",1.52000146463074e-10,0.498554425211,0.606,0.277,2.79999469799629e-06,"DMS+BLA","Sox9"
"Fam19a11",1.81369287931245e-10,0.559517748595941,0.737,0.404,3.34100365298146e-06,"DMS+BLA","Fam19a1"
"Tppp",1.98406177936342e-10,0.323256102246752,1,0.988,3.65484020376536e-06,"DMS+BLA","Tppp"
"Cyp46a1",3.00582434741901e-10,0.382803552285629,0.96,0.876,5.53702903038056e-06,"DMS+BLA","Cyp46a1"
"Lrp8",3.20343960902919e-10,0.412225514355212,0.778,0.647,5.90105610379267e-06,"DMS+BLA","Lrp8"
"Etv11",3.7516310953821e-10,0.803157447487228,0.717,0.566,6.91087964080337e-06,"DMS+BLA","Etv1"
"Slc6a17",3.89893940311735e-10,0.292096470321223,0.98,0.98,7.18223627448247e-06,"DMS+BLA","Slc6a17"
"Gucy1a1",3.92165418883592e-10,0.399023210205095,0.838,0.522,7.22407918125465e-06,"DMS+BLA","Gucy1a1"
"Fbxw7",4.71724983406302e-10,0.323218173880109,1,0.995,8.68964591932749e-06,"DMS+BLA","Fbxw7"
"Fras1",5.00690831873457e-10,0.453510046795733,0.707,0.378,9.22322581394096e-06,"DMS+BLA","Fras1"
"Pgbd5",5.84007642209566e-10,0.332125761892197,0.99,0.929,1.07580047771424e-05,"DMS+BLA","Pgbd5"
"Lhx21",6.33458292440576e-10,0.460039098970796,0.636,0.313,1.16689352050479e-05,"DMS+BLA","Lhx2"
"Camk2n1",6.47264736756534e-10,0.35378087295333,1,0.999,1.19232637157921e-05,"DMS+BLA","Camk2n1"
"Tenm4",7.49822585750354e-10,0.393160089457155,0.939,0.813,1.38124818521073e-05,"DMS+BLA","Tenm4"
"Dner",7.88056389693954e-10,0.45171460192637,0.828,0.536,1.45167867545523e-05,"DMS+BLA","Dner"
"Nrsn1",8.85054238853248e-10,0.35130608302455,0.99,0.981,1.63035841339157e-05,"DMS+BLA","Nrsn1"
"Mn1",9.36303063728684e-10,0.402050598523186,0.727,0.404,1.72476387369461e-05,"DMS+BLA","Mn1"
"Vstm2l1",9.46765632652376e-10,0.33018571465635,0.798,0.481,1.74403697190894e-05,"DMS+BLA","Vstm2l"
"Gabra2",9.67675853293887e-10,0.394780178282997,0.929,0.707,1.78255568935267e-05,"DMS+BLA","Gabra2"
"Nsf",1.1360847922998e-09,0.258494786649454,1,1,2.09278179589546e-05,"DMS+BLA","Nsf"
"Ntng1",1.15250283240211e-09,0.475099643662949,0.697,0.374,2.12302546756793e-05,"DMS+BLA","Ntng1"
"Unc5d",1.54913178830867e-09,0.366739013309662,0.606,0.297,2.8536556672434e-05,"DMS+BLA","Unc5d"
"Dock4",1.78065813663844e-09,0.423181682397886,0.96,0.794,3.28015035350167e-05,"DMS+BLA","Dock4"
"Epha3",1.94678336240579e-09,0.428264291501648,0.424,0.153,3.5861696318877e-05,"DMS+BLA","Epha3"
"Cnnm1",2.03175491714147e-09,0.338780271169605,0.97,0.833,3.74269573286631e-05,"DMS+BLA","Cnnm1"
"Napb",2.03719538625062e-09,0.267681272648595,1,0.999,3.75271762101227e-05,"DMS+BLA","Napb"
"Lin7a1",2.09032301147112e-09,0.409722173507616,0.828,0.582,3.85058401943095e-05,"DMS+BLA","Lin7a"
"Robo2",2.09166107900066e-09,0.389993719703204,0.909,0.666,3.85304887362712e-05,"DMS+BLA","Robo2"
"Rtn4r",2.17017594931064e-09,0.279161320837598,0.909,0.63,3.99768111622514e-05,"DMS+BLA","Rtn4r"
"Prkcb",2.23074167633883e-09,0.262132770995338,1,1,4.10924924198375e-05,"DMS+BLA","Prkcb"
"Dlgap1",2.93536089621944e-09,0.25522243007242,1,1,5.40722830692583e-05,"DMS+BLA","Dlgap1"
"Cpne6",3.14251261263924e-09,0.458728836196637,0.828,0.582,5.78882248374273e-05,"DMS+BLA","Cpne6"
"Kcng1",3.15550859487329e-09,0.370267746834006,0.616,0.308,5.8127623826161e-05,"DMS+BLA","Kcng1"
"Gda",3.34726161843905e-09,0.317768669042323,1,0.997,6.16599062732657e-05,"DMS+BLA","Gda"
"Ptprf",3.53403551292969e-09,0.459612692493621,0.848,0.731,6.51004681836777e-05,"DMS+BLA","Ptprf"
"Ncam2",4.00206571552316e-09,0.396017991376518,0.96,0.856,7.37220525456522e-05,"DMS+BLA","Ncam2"
"Cadm2",4.10388998053288e-09,0.27982187506283,1,0.995,7.55977573313961e-05,"DMS+BLA","Cadm2"
"Gm26917",5.05996225963143e-09,0.322469136613281,1,0.91,9.32095647846706e-05,"DMS+BLA","Gm26917"
"Gng13",5.14536648237381e-09,0.31009426974876,0.98,0.934,9.47827959718079e-05,"DMS+BLA","Gng13"
"Cdkn1c",5.58062884035013e-09,0.278270184874991,0.465,0.204,0.00010280076386809,"DMS+BLA","Cdkn1c"
"Cbx6",6.13741931639542e-09,0.273507346129056,1,0.983,0.00011305740122732,"DMS+BLA","Cbx6"
"Lingo1",6.64300276081284e-09,0.28608768814831,1,0.989,0.000122370753856933,"DMS+BLA","Lingo1"
"Hrh3",6.86859091342056e-09,0.321038128242913,0.859,0.572,0.00012652631321612,"DMS+BLA","Hrh3"
"Tspan17",7.03483494492026e-09,0.383481949511437,0.889,0.652,0.000129588694520376,"DMS+BLA","Tspan17"
"Cntnap5a",8.2358529743845e-09,0.496892524486328,0.626,0.335,0.000151712647641137,"DMS+BLA","Cntnap5a"
"Slc39a10",8.34159913358923e-09,0.308253107958608,1,0.981,0.000153660597639847,"DMS+BLA","Slc39a10"
"Nebl",8.69321166447016e-09,0.377716988904614,0.808,0.518,0.000160137652071205,"DMS+BLA","Nebl"
"Kcnq3",1.04381299230667e-08,0.383810513112105,0.96,0.918,0.000192280791312812,"DMS+BLA","Kcnq3"
"Pip5k1c",1.05524009176857e-08,0.292941341716562,1,0.97,0.000194385777304689,"DMS+BLA","Pip5k1c"
"Zbtb18",1.19342280016496e-08,0.283611575249767,1,0.988,0.000219840414018386,"DMS+BLA","Zbtb18"
"Lrfn5",1.45062081903557e-08,0.318634976867471,0.99,0.948,0.000267218861074542,"DMS+BLA","Lrfn5"
"Cacna1g",1.76572457465307e-08,0.287212766800283,0.747,0.454,0.000325264123896842,"DMS+BLA","Cacna1g"
"Rasal2",1.92727771452697e-08,0.290806773496894,0.97,0.839,0.000355023827793013,"DMS+BLA","Rasal2"
"Klhdc8b",2.20805156008138e-08,0.274887155892194,0.687,0.391,0.000406745177882591,"DMS+BLA","Klhdc8b"
"Ptgfrn1",2.21426570254651e-08,0.277708555019673,0.495,0.239,0.000407889885066092,"DMS+BLA","Ptgfrn"
"Cacna1b",2.36144015891686e-08,0.309649759939539,0.96,0.837,0.000435000891674075,"DMS+BLA","Cacna1b"
"Pom121",2.70690082446515e-08,0.32227484048693,0.899,0.773,0.000498638200874726,"DMS+BLA","Pom121"
"Oxr1",2.76777866379169e-08,0.288170440870339,1,0.99,0.000509852507657067,"DMS+BLA","Oxr1"
"Vav3",2.97510642415099e-08,0.303946626484351,0.323,0.105,0.000548044354392853,"DMS+BLA","Vav3"
"Fat31",3.25210601181735e-08,0.422208249601625,0.818,0.667,0.000599070448436875,"DMS+BLA","Fat3"
"Tcf4",3.30784359882009e-08,0.261886269838481,1,0.999,0.00060933786933865,"DMS+BLA","Tcf4"
"Tenm2",3.63929022599573e-08,0.365982417237285,0.939,0.873,0.000670393652530674,"DMS+BLA","Tenm2"
"Rasgef1c",3.7020261558521e-08,0.272951599078555,0.515,0.256,0.000681950238169515,"DMS+BLA","Rasgef1c"
"Sort1",3.71901481861798e-08,0.337750418233923,0.97,0.874,0.000685079719737619,"DMS+BLA","Sort1"
"Tiam2",3.89846771201152e-08,0.333757987544977,0.848,0.603,0.000718136737229642,"DMS+BLA","Tiam2"
"2900055J20Rik",3.93953407512237e-08,0.318201517384829,0.949,0.742,0.000725701571978292,"DMS+BLA","2900055J20Rik"
"Fam212b",4.36904550242598e-08,0.339213574843436,0.929,0.793,0.00080482187200189,"DMS+BLA","Fam212b"
"Slc12a5",4.38198337940026e-08,0.256486237915891,1,0.995,0.000807205158319322,"DMS+BLA","Slc12a5"
"Dusp18",4.54539223848949e-08,0.337378925816245,0.869,0.625,0.000837306704252148,"DMS+BLA","Dusp18"
"Synj1",4.58873345284925e-08,0.277900919012573,0.99,0.997,0.000845290589349361,"DMS+BLA","Synj1"
"Nr2f1",4.90737043523595e-08,0.311588297286112,0.99,0.893,0.000903986707874814,"DMS+BLA","Nr2f1"
"Camk2n21",5.522799536989e-08,0.307495246372648,0.859,0.59,0.00101735490270874,"DMS+BLA","Camk2n2"
"Rflnb",5.75810957911954e-08,0.303736852341784,0.313,0.101,0.00106070136556961,"DMS+BLA","Rflnb"
"Atp11b",5.78909762168445e-08,0.334163417157217,0.949,0.815,0.00106640967289049,"DMS+BLA","Atp11b"
"Trp53i11",5.93729236603831e-08,0.361446485680442,0.727,0.437,0.00109370862674792,"DMS+BLA","Trp53i11"
"Gcnt2",5.97085865158959e-08,0.345343915736166,0.465,0.205,0.00109989187220932,"DMS+BLA","Gcnt2"
"Gpc61",6.211231487202e-08,0.332446762213517,0.596,0.317,0.00114417095225748,"DMS+BLA","Gpc6"
"Slc30a3",6.57948643559443e-08,0.373092995377214,0.758,0.471,0.00121200719630085,"DMS+BLA","Slc30a3"
"Abr",6.6790739051245e-08,0.256920011453785,1,0.968,0.00123035220406298,"DMS+BLA","Abr"
"Nlk",6.80267393807584e-08,0.319758478821076,0.869,0.881,0.00125312056613295,"DMS+BLA","Nlk"
"Fndc5",7.00573383905168e-08,0.317957145454268,0.788,0.505,0.00129052623049171,"DMS+BLA","Fndc5"
"Kcnip4",7.47048788464109e-08,0.330379363823191,0.899,0.669,0.00137613857322973,"DMS+BLA","Kcnip4"
"Nedd4l",7.60825640332654e-08,0.288582649188645,0.99,0.945,0.00140151691205678,"DMS+BLA","Nedd4l"
"Slc25a22",7.66346907821593e-08,0.285690451594089,1,0.983,0.00141168763889816,"DMS+BLA","Slc25a22"
"Shoc2",7.870970245261e-08,0.297620988722767,0.929,0.715,0.00144991142887953,"DMS+BLA","Shoc2"
"Rab27b",7.96169114333047e-08,0.367984098988665,0.848,0.726,0.00146662312551291,"DMS+BLA","Rab27b"
"Vat1l",8.69259426341727e-08,0.265253593342074,0.667,0.385,0.00160126278926409,"DMS+BLA","Vat1l"
"Nos1",1.00783519491352e-07,0.605641123215352,0.667,0.425,0.00185653321255019,"DMS+BLA","Nos1"
"St6galnac5",1.08730673675043e-07,0.364036643098407,0.929,0.816,0.00200292773976796,"DMS+BLA","St6galnac5"
"Nabp1",1.11400165436532e-07,0.384794498314438,0.788,0.526,0.00205210244750635,"DMS+BLA","Nabp1"
"Gabbr2",1.11666173817136e-07,0.261537955698014,1,0.995,0.00205700258788547,"DMS+BLA","Gabbr2"
"Pea15a",1.13056024688023e-07,0.292026482119443,0.99,0.987,0.00208260503077807,"DMS+BLA","Pea15a"
"Tmeff1",1.15990202144614e-07,0.328914841400227,0.939,0.781,0.00213665551370594,"DMS+BLA","Tmeff1"
"Adamts18",1.29940210281339e-07,0.345873376229608,0.424,0.182,0.00239362861359255,"DMS+BLA","Adamts18"
"Cd83",1.39692393018201e-07,0.294433507553799,0.758,0.477,0.00257327357178827,"DMS+BLA","Cd83"
"Gfra2",1.41544460589924e-07,0.37850974654976,0.949,0.887,0.00260739050852699,"DMS+BLA","Gfra2"
"Rgs7bp",1.4339442107657e-07,0.256365775201933,1,0.996,0.0026414686306515,"DMS+BLA","Rgs7bp"
"Dkkl11",1.46406753095503e-07,0.308530376156837,0.697,0.417,0.00269695879877226,"DMS+BLA","Dkkl1"
"Slitrk4",1.50268612343794e-07,0.326007022872945,0.919,0.701,0.00276809810798502,"DMS+BLA","Slitrk4"
"R3hdm11",1.74232802496212e-07,0.299906738860342,0.99,0.997,0.00320954245478271,"DMS+BLA","R3hdm1"
"Ehd3",1.86296158927309e-07,0.327740557591003,0.919,0.809,0.00343176154359995,"DMS+BLA","Ehd3"
"Nov",1.93605437722769e-07,0.381862792862535,0.869,0.691,0.00356640576829113,"DMS+BLA","Nov"
"Enc1",2.01256249032281e-07,0.313690992617255,0.98,0.989,0.00370734136342366,"DMS+BLA","Enc1"
"Mamld1",2.08759011714237e-07,0.384354765320155,0.768,0.595,0.00384554975478795,"DMS+BLA","Mamld1"
"Foxp1",2.3091882349784e-07,0.313427812759947,0.99,0.962,0.00425375564765372,"DMS+BLA","Foxp1"
"Dgkz",2.5813462118528e-07,0.272167079432227,0.99,0.965,0.00475509785685404,"DMS+BLA","Dgkz"
"Dpp6",2.81505354009551e-07,0.310945689087692,0.909,0.794,0.00518561012620994,"DMS+BLA","Dpp6"
"Zfp827",2.87095924440132e-07,0.374775241786425,0.778,0.576,0.00528859402411167,"DMS+BLA","Zfp827"
"Nyap2",2.87713985406334e-07,0.317584912096662,0.899,0.679,0.00529997932517008,"DMS+BLA","Nyap2"
"Galnt7",2.90778101034867e-07,0.314552900642921,0.566,0.298,0.00535642339916328,"DMS+BLA","Galnt7"
"Sorbs2",3.02199118463785e-07,0.268641348227668,0.99,0.978,0.00556680996122138,"DMS+BLA","Sorbs2"
"Cntn3",3.154875003665e-07,0.305365630207426,0.515,0.256,0.0058115952442513,"DMS+BLA","Cntn3"
"Unc5c",3.81420675052703e-07,0.309052933003638,0.727,0.454,0.00702615025514585,"DMS+BLA","Unc5c"
"Cbfb",4.13620661457379e-07,0.25120035395909,0.747,0.478,0.00761930620470638,"DMS+BLA","Cbfb"
"Prmt8",4.31074835978734e-07,0.253483134281125,0.879,0.638,0.00794082955356426,"DMS+BLA","Prmt8"
"Rreb1",4.49740906219407e-07,0.404689051499338,0.303,0.106,0.00828467723346769,"DMS+BLA","Rreb1"
"Atp1b21",4.79167210148993e-07,0.451424840163897,0.747,0.566,0.0088267391781546,"DMS+BLA","Atp1b2"
"Trak1",5.08725648587909e-07,0.315793229180394,0.889,0.778,0.00937123517263788,"DMS+BLA","Trak1"
"Gpr22",5.3043771854814e-07,0.295341406126082,0.949,0.865,0.00977119321337528,"DMS+BLA","Gpr22"
"Plxnd1",5.31541969896231e-07,0.326025841078077,0.455,0.213,0.00979153462745847,"DMS+BLA","Plxnd1"
"Tmcc2",5.86114179974373e-07,0.310662215650842,0.778,0.518,0.0107968093093079,"DMS+BLA","Tmcc2"
"Cflar",5.94049528999782e-07,0.359830652592283,0.626,0.358,0.010942986373705,"DMS+BLA","Cflar"
"Grin3a",6.12934578261642e-07,0.412031167841848,0.566,0.302,0.0112908678661577,"DMS+BLA","Grin3a"
"D430041D05Rik",6.19824202524824e-07,0.272486039119029,0.99,0.94,0.0114177816347098,"DMS+BLA","D430041D05Rik"
"Npy1r",6.35473874120406e-07,0.361267438352405,0.717,0.454,0.011706064235172,"DMS+BLA","Npy1r"
"Fry",6.72307032274083e-07,0.264194980985403,1,0.967,0.0123845678415209,"DMS+BLA","Fry"
"Vegfd",9.52898895041018e-07,0.485626508465201,0.515,0.271,0.0175533505455506,"DMS+BLA","Vegfd"
